,Timestamp_x,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,client_type,name_ap,class,Timestamp_y,code_ap,channel_1,channel_2,ch_utilization_1,ch_utilization_2,noise_x,noise_y,tx_power_1,tx_power_2,n_clients_2_4,n_clients_5
214,1709919632.1323998,7d2112837441e4377cefb1468266bf3b1bcbf53ae4cc14d52a39745c7a46feb0,1b2f75c283d15e16634d97dfde57463f6025e0c9bc4b14162c7da75457938b86,studenti.polito.it,-50,44,138618534.0,3410641.0,10.0,AP-AULA8N-01,Student,1709919644.9960716,244.207.226.78.181.16,1.0,44.0,52.0,2.0,-88.0,-92.0,4.0,1.0,1.0,21.0
215,1709919632.1323998,d7f41759d6423c5c14a1632cd26335841045e0c564fd590e5e8d17cbc2278d79,1f80e823c672f15f876c6d1fbe10a8259e1942efa7337d57f58faf02c5e99b45,studenti.polito.it,-85,5,358676584.0,20197019.0,10.0,AP-DISMIC19,Student,1709919644.9960716,100.246.157.120.20.16,1.0,100.0,18.0,0.0,-96.0,-91.0,1.0,1.0,6.0,1.0
216,1709919632.1323998,3e2a54fb48f627a1be004648ebd126a0ff911d5b20c19fe646c989d77c9fffba,96a5e00a1c66e137b27d166dd8859d5bbbd3afed569f9782e348d1170604d7d2,studenti.polito.it,-47,45,140709487.0,13061594.0,10.0,AP-SALASTUDIO4-01,Student,1709919644.9960716,0.53.26.125.5.240,6.0,100.0,25.0,3.0,-92.0,-93.0,3.0,1.0,1.0,31.0
217,1709919632.1323998,670d738badb12f9bbb922c6153f699f012b6987b7e765c6bb173d7749f7ec1a7,1933171e706848aedcfb53ee9ff841183dd1a92d15c38fa108c78c41c6807b1d,studenti.polito.it,-48,44,72156593.0,4644243.0,10.0,AP-CIT-DET2-01,Student,1709919644.9960716,64.1.122.240.137.128,1.0,44.0,26.0,0.0,-93.0,-91.0,3.0,2.0,0.0,1.0
218,1709919632.1323998,1ad43f2a1c74ebb190d0992aadb74ebd7e85eaa0aa9728928e9dd846c72a726a,e34cc06cd04ef359d0573631b881925385923ada9bf8fc713990db255e5f7e71,studenti.polito.it,-48,46,25701510.0,409363860.0,10.0,AP-AULA1I-03,Student,1709919644.9960716,0.53.26.125.3.176,1.0,100.0,34.0,1.0,-73.0,-93.0,5.0,3.0,0.0,30.0
219,1709919632.1323998,a0aab19f641f09ea193dfae23c35f89e446d460dd748942c743c2b07f17396b3,a967d888d583dc4c74ef4fae356b03ba8068173bbeac90fdd902b1f22e6cea26,studenti.polito.it,-47,49,23049544.0,25474349.0,10.0,AP-BCI-07,Student,1709919644.9960716,188.38.199.211.81.160,11.0,136.0,45.0,4.0,-82.0,-99.0,5.0,1.0,0.0,18.0
220,1709919632.1323998,15bb239ebaac0725d2143cf83d7c058efa5be2408e8053b3b4a43cd47f392601,b151002f01803982c2f994e99a68cd41c9735cdceb438462d24f1ebc41409f43,studenti.polito.it,-61,33,51407314.0,4274502.0,10.0,AP-CIT-EXCELID,Student,1709919644.9960716,0.53.26.167.251.112,6.0,100.0,31.0,6.0,-82.0,-92.0,3.0,1.0,3.0,73.0
221,1709919632.1323998,ea06a3fe41e91c19a9d0746eb84f6af17e00df08ed4b66f0f6957f8b2d151005,d505b2c16c7199dabacbd79445448db097ca0f6d5b4fe0d18e8257985906a553,studenti.polito.it,-72,24,277067647.0,9413081.0,10.0,AP-LING-AULA207,Student,1709919644.9960716,136.29.252.18.194.240,11.0,132.0,36.0,1.0,-96.0,-95.0,3.0,1.0,1.0,2.0
222,1709919632.1323998,ee868782def7851f40ac5530a8f8c0aeaefd177b59b0d7f351856dae06ac2249,5f9b66583887fb1bf807cd5f9d01881aebb066d629b633520f4fe14b295a9be9,studenti.polito.it,-45,53,334952.0,393999.0,10.0,AP-BCI-07,Student,1709919644.9960716,188.38.199.211.81.160,11.0,136.0,45.0,4.0,-82.0,-99.0,5.0,1.0,0.0,18.0
223,1709919632.1323998,8e19231d7e4f60c2dabe5ba93e008534aaf55cae3808c0ba4074d3d91777c489,7fb126b3f0149a0e5e7d31bd0b293fbf486f4ac1c6671d11eec76ebbfc32f89f,studenti.polito.it,-86,8,0.0,0.0,10.0,AP-CIT-DAUIN4-02,Student,1709919644.9960716,136.29.252.13.113.224,1.0,64.0,17.0,0.0,-95.0,-92.0,1.0,1.0,0.0,0.0
224,1709919632.1323998,87df301ea9c43fcf9db50aa97df5ed2c46e95d823b040a355fc9d2d7fc98c30a,ba28352692681ef6734bdef5d32f95e55434c38651746ac65be693bb3a333eb1,polito.it,-72,19,980075271.0,789250143.0,10.0,AP-DENER04,Staff,1709919644.9960716,24.128.144.204.249.128,6.0,64.0,18.0,21.0,-94.0,-92.0,4.0,1.0,1.0,7.0
225,1709919632.1323998,3634259fe41ebb5c85ad5ce1127368f5489899d89ade1168daeaf69e5c2de56c,3100c50b9f6c204e9ba30563f60428b9531c063c18aee1a7ebfa09b270704982,studenti.polito.it,-56,39,46614340.0,10046011.0,10.0,AP-AULA1I-03,Student,1709919644.9960716,0.53.26.125.3.176,1.0,100.0,34.0,1.0,-73.0,-93.0,5.0,3.0,0.0,30.0
226,1709919632.1323998,a4c174a00b106cbdd8d186c78ed2180757b76cd24ef8b8e814bf33f6f47e1745,682b2d211cbb7bb2ef23e8f6e0edf6219cd12562ae6bf6b3d6bfe43ba8d9d3db,studenti.polito.it,-75,22,18348765.0,4414862.0,10.0,AP-CORTILE-06,Student,1709919644.9960716,244.207.226.79.139.48,11.0,100.0,13.0,0.0,-91.0,-95.0,4.0,1.0,2.0,11.0
227,1709919632.1323998,8343468d10eaf907b4dc325e1441cd155cc852a85c4a688df5da6f710a086af1,377f0f3705a24584185c212e2d556f93f735366aa2eef60215789d61ec1fb876,polito.it,-52,35,520692349.0,123398586.0,10.0,AP-CIT-DAUIN2-02,Staff,1709919644.9960716,24.128.144.163.51.176,1.0,48.0,44.0,6.0,-72.0,-85.0,1.0,1.0,3.0,31.0
228,1709919632.1323998,937824a2f5f6edaa2ddb3c4959dd1238622add567489f6501621c1fac74e696e,14c512a525dceb0da5d4e0919d75fcf5d585e55c8d0140f8b59a31df7a02b16d,studenti.polito.it,-86,4,2117451.0,658656.0,6.0,AP-CORTILE-01,Student,1709919644.9960716,244.207.226.79.161.128,1.0,116.0,6.0,0.0,-98.0,-95.0,4.0,1.0,0.0,2.0
229,1709919632.1323998,f3a837ed7df43a64761e33e8d8d90e0bec6da28bdd4e170b5529f9fb832ba1c5,3f6949c03f2bbbdd2e4890d00db619ecf6e6692a8aaf781d64a730fa71e426e5,studenti.polito.it,-48,44,386994822.0,11231811.0,10.0,AP-VALE-AULA5V-02,Student,1709919644.9960716,244.207.226.79.155.48,6.0,36.0,6.0,0.0,-98.0,-92.0,5.0,1.0,0.0,11.0
230,1709919632.1323998,6b05f0d5ae28c3bb9ad64f2e3ccdf51f00da7b7e00015653923dfd4174830c83,9813ccb7988354b0450f69b560214b9be0364a682e5ced32ae1cdc79e6e622e4,studenti.polito.it,-55,24,349214759.0,22743301.0,10.0,AP-GESD2-02,Student,1709919644.9960716,244.207.226.178.149.0,11.0,36.0,32.0,18.0,-84.0,-88.0,3.0,1.0,1.0,16.0
231,1709919632.1323998,99b71ec4b83583e358321fcf8dbdb5a82ccf98e1574ef74501f0063dad17c1f2,fd5660b1b97769a658c9e23394a9f969f12392a9d2ae0ac7508c9d79bfb0ef73,polito.it,-49,44,357885868.0,2905250295.0,10.0,AP-AULA9T-01,Staff,1709919644.9960716,244.207.226.75.200.160,6.0,104.0,42.0,8.0,-96.0,-92.0,5.0,1.0,0.0,30.0
232,1709919632.1323998,d4bd1c36ffa03f2e916a5f3a38a746c4c49b920021a4d24562fa59dbe2be152b,269d59cf66e1b8dad3c48d038de02bad883fae621ff56e1f126017632ae249db,studenti.polito.it,-82,9,7883896.0,12204835.0,10.0,AP-CIT-DAUIN2-01,Student,1709919644.9960716,244.78.5.242.169.80,1.0,64.0,20.0,0.0,-96.0,-90.0,3.0,1.0,3.0,1.0
233,1709919632.1323998,1483b54bd5aada88d48ea40fb777444204112b9a06e6a4b58df400d2cd9c760d,1bb813e90cec60d2bbb9756c355e0df3f2599b994377d3b9df456e898d063321,studenti.polito.it,-43,49,86561297.0,25302377.0,10.0,AP-BCI-TZ-01,Student,1709919644.9960716,188.38.199.195.247.64,6.0,64.0,46.0,0.0,-80.0,-97.0,5.0,3.0,0.0,17.0
234,1709919632.1323998,ccf871074fe226dac239dada408e5dc29b2a3ff0f9437c337f642c9fa7de29f4,5bc926628575b2cab489bea0cc627a42b0ea6ea22195767a7b2a915bf2d0a0ed,studenti.polito.it,-54,40,49508426.0,18750436.0,10.0,AP-LABDTTF,Student,1709919644.9960716,244.207.226.79.156.176,6.0,100.0,27.0,40.0,-92.0,-91.0,3.0,1.0,2.0,15.0
235,1709919632.1323998,547e1fc018f03a3f68e7f8249e88c88fcb2f4848c4c30bb42857d8ee7e70c443,02bed4ec677da3c47d169aa67d20342b222d9ed9b4ebf5aa5136639b9c065c5d,studenti.polito.it,-60,32,860536962.0,24357856.0,10.0,AP-VALE-BCA-03,Student,1709919644.9960716,64.1.122.163.105.208,11.0,100.0,7.0,2.0,-91.0,-92.0,3.0,1.0,1.0,3.0
236,1709919632.1323998,a0d9b0486fc46b57a1f7e3890c330300a48a21184228c22df2d6f6dd009004f6,e458b7aa0c8e74a6792e0a02bd475bef3ac6dd4f18b2fb5950480e2740ec25e5,studenti.polito.it,-47,47,17494771.0,2016121.0,10.0,AP-BCI-TZ-03,Student,1709919644.9960716,188.38.199.197.244.192,1.0,124.0,65.0,1.0,-64.0,-95.0,5.0,2.0,0.0,24.0
237,1709919632.1323998,196a8df9adb1afe671406842a1900a3a9ca7079ea2f69689462a6376bdd0d380,4fafcf4f3b77efcd98edc88971ca771715353145f79d1c037ca47417c1ffddb2,studenti.polito.it,-84,10,176494.0,150629.0,6.0,AP-RETTORATO-RETTORE,Student,1709919644.9960716,244.207.226.201.92.160,6.0,100.0,25.0,12.0,-96.0,-95.0,1.0,1.0,15.0,7.0
238,1709919632.1323998,8f517b2b78be1e9726377d27ae87ce84d07343e1574b4a37033610987bc2db86,816860752d22d60e7b5121a6bd7abc46e3f8cdf7b0b1fa34b06c64c04a0d7d1a,studenti.polito.it,-63,31,38160725.0,3013727.0,10.0,AP-AULA3N-02,Student,1709919644.9960716,244.207.226.201.79.240,11.0,36.0,8.0,0.0,-80.0,-93.0,3.0,1.0,1.0,19.0
239,1709919632.1323998,e87b16d626c86d789e2d1553c9238bfef89ed9b71b85649608c9bfe30548a1c8,3c454477c9753e04a374af9bbd2c4610372a86468db8a58a9d8e421246e58639,studenti.polito.it,-70,20,1370731.0,382807.0,10.0,AP-CIT-DAUIN3-01,Student,1709919644.9960716,136.29.252.20.12.96,6.0,36.0,17.0,0.0,-94.0,-89.0,3.0,1.0,1.0,2.0
240,1709919632.1323998,522b643a7ec7b6a1725e96209abb551b2ddfe88de6861cf32d4dd87657e7bf7c,ccb75ef5ed456da14177cc961117d88bc7fdc04f577229826ec5c8873519451b,studenti.polito.it,-53,40,247263243.0,24358494.0,10.0,AP-VALE-BCA-ST-01,Student,1709919644.9960716,0.53.26.162.43.160,6.0,64.0,8.0,2.0,-95.0,-89.0,2.0,1.0,1.0,21.0
241,1709919632.1323998,2aabeb2f354b72aa72fae346cd8d10d953ca753af9bdf1de1b8c3b05ecbf9e6c,bc71b68bf9d247ac439a37fe6a35393b6e8faed6a78c15b62b450b7b10471847,polito.it,-63,30,17122814.0,1424863.0,10.0,AP-CIT-DAUIN4-01,Staff,1709919644.9960716,136.29.252.43.25.16,11.0,100.0,16.0,5.0,-95.0,-93.0,2.0,1.0,2.0,5.0
242,1709919632.1323998,272dd56e3dc7bf0f0801db50c38f007ec679cdf51697d9831135ec19d553d049,78ed6b0fef2ac8cc82e8033a927ba40e7aefe297b639d5bc2db63b5e2b178176,polito.it,-76,16,27877946.0,6309978.0,10.0,AP-VALE-AULA4V,Staff,1709919644.9960716,244.207.226.79.146.144,1.0,64.0,23.0,0.0,-96.0,-90.0,1.0,1.0,6.0,0.0
243,1709919632.1323998,6d7f1a8ec4978231942723355b1da7e86fad6e62d45217b06d63c08537d84b21,0a3b68546cf1ed9750a7a9eb91c54c2e7aa5d39add5d52fef3312b148508b891,polito.it,-79,15,4735419553.0,146754775.0,10.0,AP-DELEN06,Staff,1709919644.9960716,160.224.175.213.128.80,11.0,108.0,19.0,0.0,-99.0,-92.0,2.0,1.0,0.0,4.0
244,1709919632.1323998,d3762fe7a8d2c78b32326286bc2fc65553bccb8cd4bc4544f9d119b3307bd0a9,afcc7ae76160a401bcaa4c6c4ae5ae54cd97a8aadaabb6d761b9f7895a1c7714,studenti.polito.it,-47,42,408696143.0,49864237.0,10.0,AP-GESD2-04,Student,1709919644.9960716,100.246.157.106.160.48,1.0,64.0,25.0,59.0,-91.0,-91.0,3.0,1.0,0.0,9.0
245,1709919632.1323998,9aec3a972841825f8e23270f64a399b824f15b88526ed5c34bdb40ff924b5876,9dcd9debf5bf7c4f4ab944a6ffdf160c4f3962aecd82486e11fc9e3f6b4c905d,studenti.polito.it,-49,46,25784763.0,2697701.0,6.0,AP-ASSTUD01,Student,1709919644.9960716,160.224.175.214.83.240,1.0,132.0,23.0,2.0,-96.0,-94.0,1.0,1.0,8.0,14.0
246,1709919632.1323998,1b461358074dbf2541521dcfd2b28770424eeb29f866a28b610522408a8e6e44,9f44ccbe6eea9e040ba0606c72f4e69878d438a79be27c35d1d0e7ac62418e89,studenti.polito.it,-58,35,32617790.0,26756390.0,10.0,AP-CIT-DET3-03,Student,1709919644.9960716,24.128.144.204.252.128,6.0,36.0,15.0,1.0,-94.0,-88.0,2.0,1.0,2.0,17.0
247,1709919632.1323998,e7ace2a17ec31400a6de79d6a5f246065d00d4a7a5d85c3227c95a90a9aea6a6,1606a40038a88ae6287e322dd875ab1dc249b887a26122ee2f14351f6f36af5b,studenti.polito.it,-48,44,2196678245.0,77317762.0,10.0,AP-INGCINEMA-03,Student,1709919644.9960716,176.170.119.212.89.176,6.0,48.0,45.0,9.0,-71.0,-87.0,6.0,2.0,0.0,25.0
248,1709919632.1323998,caa2de73c43d64262dc94650f77f441f810303d7859ee1f604a009f97894b62b,a890f4c43fa04c1504ecf372613dce20d0d4470d75e0bbca3a360234f7a5e76b,studenti.polito.it,-48,42,127694873.0,5623315.0,10.0,AP-INGCINEMA-03,Student,1709919644.9960716,176.170.119.212.89.176,6.0,48.0,45.0,9.0,-71.0,-87.0,6.0,2.0,0.0,25.0
249,1709919632.1323998,b671075783877d3a7c3b44ec3f80ad43dd3bfde59b74082a592454d65b412dd8,183dd4d7ae14c0f4607a1fa26575a61322fc130517f2a8887143a3688d40f18a,studenti.polito.it,-53,41,394184435.0,16580539.0,10.0,AP-CIT-EXCELID,Student,1709919644.9960716,0.53.26.167.251.112,6.0,100.0,31.0,6.0,-82.0,-92.0,3.0,1.0,3.0,73.0
250,1709919632.1323998,cc121757e828587e8debd9136fcfa4b3bf098fae41b4ab661e185068bc802b41,7649d08b6552d397e05d140374e2ce3d331acc6ec9e200eba808dd354c435b45,studenti.polito.it,-48,45,32876050.0,32091753.0,6.0,AP-LISIN01,Student,1709919644.9960716,176.170.119.75.244.192,1.0,64.0,6.0,0.0,-87.0,-94.0,1.0,1.0,2.0,8.0
251,1709919632.1323998,de4214d24a23788f26c491efe95dcbc750c13367c5a0c959aff62c2022506a21,67481c2fe88c0bef2b6f3bacb06fe9df74037c7a2d73643a4b8341a108ea6253,studenti.polito.it,-86,7,304166.0,425070.0,10.0,AP-CORTILE-06,Student,1709919644.9960716,244.207.226.79.139.48,11.0,100.0,13.0,0.0,-91.0,-95.0,4.0,1.0,2.0,11.0
252,1709919632.1323998,39ec4db527f6429709fbbe44be94e2b10f3e83dff400cf63eef9dfa74c362f78,91dda28bce38d28cc0c23f825fba53189171ded8ae8cb938673a35bbeca82992,polito.it,-63,31,14929204.0,1474870.0,6.0,AP-DENERCT02,Staff,1709919644.9960716,0.53.26.167.252.96,1.0,64.0,17.0,2.0,-92.0,-93.0,1.0,1.0,9.0,10.0
253,1709919632.1323998,5700e57eb02dc3386b03198e1b2772f53789ee472a4fe17eeaba9463f8f2bcb2,46c05b57f2ff04dddce1740dcf09ce5f71a6188fc2a6deb408028b2b62ca9cdb,studenti.polito.it,-52,37,797579554.0,52542214.0,10.0,AP-CIT-DAUIN2-02,Student,1709919644.9960716,24.128.144.163.51.176,1.0,48.0,44.0,6.0,-72.0,-85.0,1.0,1.0,3.0,31.0
254,1709919632.1323998,4d6c97fa0c014669abf99dec6b83d6e98d64bbfdae00f3de517905212a2d5446,78097a7d2555a368c3544b8824f8b5fede5bafc68aab34287cc193ec2be97a52,studenti.polito.it,-62,30,1357273330.0,439399127.0,10.0,AP-LING-AULA300-2,Student,1709919644.9960716,176.170.119.75.244.48,6.0,100.0,64.0,2.0,-91.0,-91.0,4.0,3.0,1.0,1.0
255,1709919632.1323998,b4f44a2b57106a4ffa9eefce67d044af0811882c3cff8ecca818b1e9ddf41d80,f8dbd9e728d227de57d35cce2b64dfa85ab40f3d4d33256349041b1ade0a297a,polito.it,-78,19,1347368913.0,31541465.0,6.0,AP-VALE-BCA-03,Staff,1709919644.9960716,64.1.122.163.105.208,11.0,100.0,7.0,2.0,-91.0,-92.0,3.0,1.0,1.0,3.0
256,1709919632.1323998,91cfb23412701c22710b26194d315990811ee0620b7e33e1050b8a60d3687a68,d0801f41eb5eae5a6b73030be06938ebe52912654344b2b89191db6fcd5cba22,studenti.polito.it,-57,29,29406546.0,1869255.0,10.0,AP-GESD2-02,Student,1709919644.9960716,244.207.226.178.149.0,11.0,36.0,32.0,18.0,-84.0,-88.0,3.0,1.0,1.0,16.0
257,1709919632.1323998,a5fe3f60ee174b0490401b550fd918177b58db652133dcce18af86c71decbd59,e981f9a36a136ba7f926e4abf4e4a3fc95854db7d7613a695149672976021941,studenti.polito.it,-64,30,178091641.0,18004740.0,10.0,AP-LABDTTF,Student,1709919644.9960716,244.207.226.79.156.176,6.0,100.0,27.0,40.0,-92.0,-91.0,3.0,1.0,2.0,15.0
258,1709919632.1323998,4f0af2fc611f52d4ad3287034524b40e1459d1375da03eae1ea25ba2c82a016d,816860752d22d60e7b5121a6bd7abc46e3f8cdf7b0b1fa34b06c64c04a0d7d1a,studenti.polito.it,-65,28,150172489.0,7856728.0,10.0,AP-AULA3N-01,Student,1709919644.9960716,244.207.226.195.172.112,1.0,60.0,41.0,2.0,-92.0,-91.0,5.0,2.0,0.0,12.0
259,1709919632.1323998,55d9c4de10760675d04639516bad7aa498c6e8ba8356e27ec411ab954b6f1c37,7f00e5437ef147cfd74ed90958214f3d97ef99aec6e7af48f5adb97af85532fc,polito.it,-80,13,239277080.0,5383663.0,10.0,AP-CIT-EXCELID,Staff,1709919644.9960716,0.53.26.167.251.112,6.0,100.0,31.0,6.0,-82.0,-92.0,3.0,1.0,3.0,73.0
260,1709919632.1323998,7d195b8e0a823d8b20a916a4e40ab139cf6d770d7c9addd746dc63d347130065,82064363453107b0dbda7f90bcde748bcc60e7daea6fb7cbffabe0bdf2a32e81,studenti.polito.it,-63,30,92388400.0,98012608.0,10.0,AP-CIT-EXCELID,Student,1709919644.9960716,0.53.26.167.251.112,6.0,100.0,31.0,6.0,-82.0,-92.0,3.0,1.0,3.0,73.0
261,1709919632.1323998,759d1c6460cc2df44f538753fe8d3e485747b99a17974c99f0e5e24fc62e0147,9e1256b062bc8b64e0ceeb6d8f9cd9602f38a768cddb173d583548d99641f7d4,polito.it,-52,41,16188288.0,5594239.0,10.0,AP-VALE-AULA7V-02,Staff,1709919644.9960716,244.207.226.154.138.16,1.0,36.0,20.0,2.0,-94.0,-90.0,4.0,1.0,0.0,5.0
262,1709919632.1323998,42b6cdd9c568ffb11ebea67550e767271c125af73186052ae6438106d4d94a82,2209c175cc19044b9c304b7ed7fc4af07575dc4013cf33d68f4ffecd6770faa5,studenti.polito.it,-63,31,80948444.0,5677167.0,10.0,AP-AULA3N-02,Student,1709919644.9960716,244.207.226.201.79.240,11.0,36.0,8.0,0.0,-80.0,-93.0,3.0,1.0,1.0,19.0
263,1709919632.1323998,780c76f9073f23328c81a292461c1dff1c30df997bddaf720f26dc7655bdd2f9,02fcaa4d28570179456252d4aa27a646b9179c1d495e474d2d01b1d3328460cb,studenti.polito.it,-51,40,250246993.0,2286116.0,10.0,AP-BOGGIO-SALASTUDIO-0,Student,1709919644.9960716,188.38.199.195.243.0,6.0,128.0,11.0,0.0,-93.0,-95.0,5.0,3.0,0.0,0.0
264,1709919632.1323998,780c76f9073f23328c81a292461c1dff1c30df997bddaf720f26dc7655bdd2f9,02fcaa4d28570179456252d4aa27a646b9179c1d495e474d2d01b1d3328460cb,studenti.polito.it,-51,40,250246993.0,2286116.0,10.0,AP-BOGGIO-SALASTUDIO-0,Student,1709919644.9960716,188.38.199.199.203.224,1.0,60.0,59.0,11.0,-87.0,-98.0,5.0,3.0,2.0,7.0
265,1709919632.1323998,780c76f9073f23328c81a292461c1dff1c30df997bddaf720f26dc7655bdd2f9,02fcaa4d28570179456252d4aa27a646b9179c1d495e474d2d01b1d3328460cb,studenti.polito.it,-51,40,250246993.0,2286116.0,10.0,AP-BOGGIO-SALASTUDIO-0,Student,1709919644.9960716,188.38.199.229.25.96,11.0,108.0,35.0,10.0,-87.0,-97.0,5.0,4.0,0.0,7.0
266,1709919632.1323998,72fe7ef66a68cf02b264c3a0e4c178fe39f8001dfb4b635e07c48e2b6dd25ea3,b9d2f85acc04a5fd75aba1d5b7a3e611fc2836f48617578bd688d446eaa9623d,studenti.polito.it,-43,52,6644546.0,2906061.0,10.0,AP-BCI-05,Student,1709919644.9960716,188.38.199.221.106.64,6.0,52.0,53.0,8.0,-93.0,-98.0,5.0,1.0,0.0,30.0
267,1709919632.1323998,32bccd6586a1e1e400d57aad70e960eeca829e631541c729390b88ef550c7a2b,3100c50b9f6c204e9ba30563f60428b9531c063c18aee1a7ebfa09b270704982,studenti.polito.it,-55,38,1029273.0,679727.0,10.0,AP-AULA1I-03,Student,1709919644.9960716,0.53.26.125.3.176,1.0,100.0,34.0,1.0,-73.0,-93.0,5.0,3.0,0.0,30.0
268,1709919632.1323998,dc12e2cea3736c80f9ac2cf9394df61e3d82848b8c444face3b35ea20235925d,1a8d45e253ad69b01b2db92428bbc931499d2aa6dca0a515815c8e0255c3ec96,studenti.polito.it,-70,22,711258647.0,24329402.0,10.0,AP-VALE-BCA-03,Student,1709919644.9960716,64.1.122.163.105.208,11.0,100.0,7.0,2.0,-91.0,-92.0,3.0,1.0,1.0,3.0
269,1709919632.1323998,27ee95c4ac3ad755ed85f959f7d8aa88f6f457e7aa107ded2d8648acba835bc9,9f1a58eaf706bd7127cda46351e16b834f2250aff5bda2fb8ef8026d1b3ea02a,polito.it,-87,6,718857079.0,20758588.0,6.0,AP-RETTORATO-RETTORE,Staff,1709919644.9960716,244.207.226.201.92.160,6.0,100.0,25.0,12.0,-96.0,-95.0,1.0,1.0,15.0,7.0
270,1709919632.1323998,ac375db38723a62388293533fa4dd7b39a36e2af00794883237c69ad6ae39102,8ef42dd2dc54fe876860bf7ee0fd73be75f1f1855bffd9d87b47d77061be4945,studenti.polito.it,-68,22,55088308.0,6176908.0,10.0,AP-AULA23-TM-01,Student,1709919644.9960716,100.246.157.41.242.48,11.0,36.0,15.0,0.0,-76.0,-93.0,3.0,1.0,0.0,10.0
271,1709919632.1323998,3b0d4ee7218eb5449f4146c4ea93839b6322c5ef30c4bb44db37cef59d69b690,292e49ae5989fcfc0b76c94bbef5172516ffc590c19bd47855a4909a7f2d7768,studenti.polito.it,-68,25,4526543.0,1841830.0,10.0,AP-CIT-EXCELID,Student,1709919644.9960716,0.53.26.167.251.112,6.0,100.0,31.0,6.0,-82.0,-92.0,3.0,1.0,3.0,73.0
272,1709919632.1323998,bef17d23bdbef60956ddc5db7c30c3a358ffeaca0b1787dd2acf77bd9bd9f255,525f043a83b18004c0c7ad62954400b36949ec330199dcd04be3e568a7a7d84a,studenti.polito.it,-58,36,435476016.0,13224994.0,10.0,AP-AULA12I-02,Student,1709919644.9960716,204.70.214.221.1.160,11.0,100.0,15.0,1.0,-92.0,-89.0,3.0,1.0,3.0,35.0
273,1709919632.1323998,2837b001486703961d5c5a39cf4e26d4ec8cb31199e3043453d3d9a27c1eb8fd,a85f73678c6b741c7f55a325894109180ac5becda4121cf2a9a7b912ddbe7a24,studenti.polito.it,-80,8,322672.0,219952.0,,AP-CIT-EXCELID,Student,1709919644.9960716,0.53.26.167.251.112,6.0,100.0,31.0,6.0,-82.0,-92.0,3.0,1.0,3.0,73.0
274,1709919632.1323998,c4726358fe021a9a8e53976c86e2bfa6cd06f7595e831f94685ef7d548b07300,ef69e25ee6392e2fc9b708c7a1c5d4fec8bc4b11917b676ea9016aed1f12b482,polito.it,-56,41,153848528.0,7604715.0,10.0,AP-BIBLIOMAT-05,Staff,1709919644.9960716,204.219.147.143.72.32,6.0,44.0,16.0,0.0,-90.0,-97.0,6.0,3.0,1.0,2.0
275,1709919632.1323998,cb4425bce4980806c3ecd93caaf14bdaf9096e77e95c5a89dee5d29fed4d9545,a79b42f73d8698ab1bc7ff8919a21553dae99d03268f58888b11ffa26ddc2d34,polito.it,-65,31,2117011.0,654656.0,6.0,AP-CIT-DAUIN2-01,Staff,1709919644.9960716,244.78.5.242.169.80,1.0,64.0,20.0,0.0,-96.0,-90.0,3.0,1.0,3.0,1.0
276,1709919632.1323998,216b12e922bfafbd0c987730466a553f99bb2cc22a4068fa2f827f139ae737cd,5690cd8af9ae058b807293e7135c459ef81d534416ca4fba5b7664269e845984,polito.it,-57,36,420115179.0,25582791.0,10.0,AP-CIT-DAUIN3-07,Staff,1709919644.9960716,100.246.157.120.179.0,11.0,100.0,16.0,1.0,-91.0,-90.0,1.0,1.0,1.0,2.0
277,1709919632.1323998,8af7f431665173a355403921cce5023e3f84104a44e899a4085071465438b4af,477d0c5dc7c832fbace99f5df8cf1573e7c69a0cf064251bb154987e0a5d0213,studenti.polito.it,-50,40,23623267.0,3546389.0,10.0,AP-GESD2-03,Student,1709919644.9960716,244.207.226.150.133.48,1.0,64.0,18.0,50.0,-71.0,-91.0,3.0,1.0,0.0,17.0
278,1709919632.1323998,8f13874f5665c3c06a2485c1725f431e704bec5e8d11e9a14c9fe1a6d086845d,35dfcda07844d12196bc2ce0df98712b3b012439ba141fb38f49901d173f4fd3,polito.it,-65,29,0.0,0.0,,AP-DISMIC06,Staff,1709919644.9960716,244.207.226.79.164.192,6.0,100.0,15.0,4.0,-92.0,-91.0,3.0,1.0,3.0,2.0
279,1709919632.1323998,74aff0522a2dcd2d3b1aadf751fb16e617e48f10de28ad7f19ff08025745a185,f7623730b4f1cdddce18defdc12938e3c49fa666a5eb60e182c5bab5a75c2a19,polito.it,-79,12,62026.0,2713833.0,10.0,AP-DISPEA03,Staff,1709919644.9960716,24.128.144.206.185.240,1.0,100.0,35.0,0.0,-95.0,-91.0,5.0,1.0,0.0,1.0
280,1709919632.1323998,da589dcbc0c4eec3f4b31514d33ddeb7cbea82521fc6e4ed143ad85c3d1670bc,8e7d1e8fcffd2ebd9646667409573d5c9b84ce805b145a4fcb2a95851b0ca89e,polito.it,-73,21,2373008.0,7851757.0,6.0,AP-DIMEAS02,Staff,1709919644.9960716,24.128.144.163.53.192,1.0,100.0,47.0,0.0,-94.0,-95.0,5.0,3.0,1.0,0.0
