,mac_user,username,domain,rssi,snr,byte_rx,byte_tx,class
5462,63:3c:0:ca:57:8c,9872b5e5c1271b16085dc3f38775cddc,studenti.polito.it,-49.0,44.0,86159469.0,3515879.0,Students
5463,63:3c:71:d7:4f:a,1003998f850969808de7ce1148865160,studenti.polito.it,-64.0,30.0,39701457.0,2488141.0,Students
5464,63:3d:3:7b:a8:29,94a203b3e89de54379b0ea844e840136,studenti.polito.it,-54.0,33.0,297514510.0,17063994.0,Students
5465,63:3d:2e:79:54:5a,67658ddd5d9b452d2898af25d42547a2,studenti.polito.it,-66.0,28.0,12081203.0,19689340.0,Students
5466,63:3d:a6:59:a2:de,e2d74b9f37fece3b020428810439c007,studenti.polito.it,-52.0,40.0,3209472.0,1041803.0,Students
5467,63:3f:62:ba:aa:1,5dbe9db2cd8c46de8f50790ad90dcb0d,studenti.polito.it,-54.0,39.0,891954.0,203818.0,Students
5468,63:3f:82:9:6e:8a,0832bfb0903198dd5578760af2337728,polito.it,-53.0,41.0,31645401.0,4738037.0,Professor
5469,63:41:5d:36:4:51,2ad92304099e0ab334624326c63b8846,studenti.polito.it,-54.0,41.0,29931309.0,4218387.0,Students
5470,63:43:49:21:cb:ea,db2c99e2ed399a586a62b414c0ee11fc,studenti.polito.it,-52.0,41.0,49575484.0,2509007.0,Students
5471,63:43:7b:3:32:39,6d1079d0b9577635eae151458b7da5c0,studenti.polito.it,-51.0,43.0,29181510.0,2202170.0,Students
5472,63:46:9d:4:e9:61,d783ca357bc44b260d0e8543377653f3,studenti.polito.it,-55.0,37.0,11616724.0,1574460.0,Students
5473,63:49:21:d6:50:81,c261d7a891d9a9a391feb0af9dad1c4e,studenti.polito.it,-47.0,44.0,38828176.0,9432084.0,Students
5474,63:49:fb:53:9:1e,f3432ae6b6ec0170f65b97bae87c01cf,studenti.polito.it,-39.0,54.0,29475705.0,9597207.0,Students
5475,63:4b:60:d9:e0:3f,4164b59cbdb7aaf3d05ae52e3f8d5413,studenti.polito.it,-59.0,35.0,15081614.0,3620008.0,Students
5476,63:4b:81:7e:3b:d1,a0d13bd972e329fb07a65b01fb0fea15,polito.it,-61.0,34.0,215529396.0,18830595.0,Professor
5477,63:4e:92:ab:be:b5,a7f932baa9ad0cef4b160d900105e773,polito.it,-68.0,25.0,9858430.0,421207.0,Professor
5478,63:4f:4:3c:c5:79,c9c53bb0593d56a1cf32787ba4983d17,studenti.polito.it,-55.0,39.0,17719036.0,2945022.0,Students
5479,63:4f:27:dc:f0:3a,43aa171f5ee821f6c0c1f203af93222e,studenti.polito.it,-54.0,37.0,1395481.0,522260.0,Students
5480,63:54:a6:9:e3:c,858239fc54f5d887c9c99b42fe7deb50,studenti.polito.it,-60.0,32.0,1389588.0,501304.0,Students
5481,63:56:10:4e:6f:22,d8c638fdbf0b2fc176031160b9f8b0c0,studenti.polito.it,-48.0,45.0,136306933.0,6379880.0,Students
5482,63:59:ce:15:2:33,b6c4891a0713ce5514e77c65c9ab78d1,studenti.polito.it,-51.0,40.0,90723417.0,5283625.0,Students
5483,63:60:59:17:c8:78,9ff1d71e091d6484a4fafbcdfb9093b1,studenti.polito.it,-54.0,39.0,12020509.0,465754.0,Students
5484,63:61:7:f4:2d:d6,cf0837d069ea09cbe288fd48337ababf,polito.it,-58.0,27.0,2879315.0,744058.0,Professor
5485,63:61:b4:97:f9:d2,5c092cc0ef454228d7c69b84f66313a9,studenti.polito.it,-66.0,32.0,55390435.0,8708540.0,Students
5486,63:62:2c:9a:5a:ce,f79bd5ba4ec338c17bb952e8bf842ffb,studenti.polito.it,-58.0,36.0,167399844.0,4107002.0,Students
5487,63:62:bd:2a:31:f2,bbf808a9e176df7f947b6dfcf346703e,polito.it,-67.0,28.0,722453908.0,64071170.0,Professor
5488,63:64:43:fd:27:a9,8e117369953727e47cb897724e7b8f37,studenti.polito.it,-48.0,45.0,33052278.0,2804249.0,Students
5489,63:68:3e:b8:d7:7a,0d4023a682afc30d2d06f4a4c2b2735c,studenti.polito.it,-57.0,27.0,113525428.0,7221804.0,Students
5490,63:68:9d:72:5f:a1,a9d4ba82319b65d779ab7411988a573c,polito.it,-47.0,46.0,3043211288.0,41067701.0,Professor
5491,63:68:fd:d8:5e:6b,74ebc576d771e5e208ea2772a1dc54d5,studenti.polito.it,-56.0,37.0,384545.0,392549.0,Students
5492,63:6a:40:d7:32:16,6d550b210e3757e0befd230461e32e54,studenti.polito.it,-39.0,54.0,2576697.0,1683178.0,Students
5493,63:71:18:c9:61:df,e69be2366ba72561700c90bc1fcfc2f9,studenti.polito.it,-50.0,26.0,22708635.0,1638832.0,Students
5494,63:75:10:33:e4:12,574f46ef539d6eaea0e8c8a53890ee21,studenti.polito.it,-66.0,27.0,115358581.0,2989837.0,Students
5495,63:7a:52:65:3e:4,f49a96018445383cb19464f9ad4c951a,polito.it,-65.0,27.0,136139607.0,12283432.0,Professor
5496,63:7b:5f:c:2d:81,dd01c5ffa3bb9a45b66b24ade8d6c273,studenti.polito.it,-57.0,36.0,127572131.0,1051642889.0,Students
5497,63:7d:c4:7:d2:b3,f58788eb1188790bca512e1328ba81d6,studenti.polito.it,-51.0,43.0,76685420.0,6729214.0,Students
5498,63:7f:9c:3e:6c:65,32c1c69a5c7962b7a3068020f1601920,studenti.polito.it,-84.0,11.0,3860287.0,394501.0,Students
5499,63:80:35:84:4a:5f,e581f077694c9014aa6996908ca8c684,studenti.polito.it,-57.0,45.0,369932241.0,23030853.0,Students
5500,63:80:75:2f:73:dd,444dcb3a6bb8e3b775b93c55cd1bbb67,studenti.polito.it,-68.0,25.0,539764316.0,17385083.0,Students
5501,63:80:f8:b9:a5:26,b66f8642bb80619d009771554cd398cd,studenti.polito.it,-66.0,28.0,846996.0,624859.0,Students
5502,63:82:cb:16:3d:e4,43cd91870021a4563ac8271127fcdb62,studenti.polito.it,-53.0,39.0,843753.0,426120.0,Students
5503,63:87:36:14:45:92,a9871780a942e49557245fa0f9299f19,studenti.polito.it,-58.0,35.0,22492967.0,2803530.0,Students
5504,63:8a:cc:3a:d5:50,0347cdf10c23080fcebe67a9020060e7,studenti.polito.it,-53.0,31.0,3613243.0,11460113.0,Students
5505,63:8b:12:46:a0:33,1b9d9f365e373d696fff3bca379bd1a0,studenti.polito.it,-57.0,33.0,260348588.0,16002058.0,Students
5506,63:8d:18:5c:1e:b0,405e5a87eaeb27b8fb2bbf69a24effe6,inrim.it,-63.0,30.0,1265552.0,2429480.0,External
5507,63:8f:82:9c:dd:db,4fd7bc7dc16fa74fec593f6f9b09d377,studenti.polito.it,-63.0,29.0,89839418.0,4519881.0,Students
5508,63:90:21:fd:da:ea,99fcc276895b93a4e4a84c5a4db3da14,studenti.polito.it,-51.0,42.0,27790075.0,3116460.0,Students
5509,63:91:46:3a:d:46,d75383b5e03bf428bacb5037e64a4589,studenti.polito.it,-52.0,44.0,279204462.0,9213330.0,Students
5510,63:91:53:e5:bb:43,96cc0539650b96a5a37de6b9eb0c5d3f,polito.it,-52.0,41.0,65665746.0,654238498.0,Professor
5511,63:94:98:16:8f:c2,4cee1c38908b4d2cb2cc1b7b50f3cd3d,studenti.polito.it,-59.0,33.0,55235735.0,557573433.0,Students
5512,63:95:fd:68:97:3a,6dc5f098479306241f07c02b7b568e1c,studenti.polito.it,-46.0,45.0,42764462.0,2156057.0,Students
5513,63:9a:25:76:b7:43,18ce09b4a9b8bc1eb3a762c7af1cf6dc,studenti.polito.it,-50.0,39.0,178582710.0,27177224.0,Students
5514,63:9a:b4:93:3:32,d275b882973579f09e38eb50e40594d3,studenti.polito.it,-51.0,43.0,204830034.0,18649941.0,Students
5515,63:9b:ae:ba:39:bb,e1e9a5a24e4f14b9c914f6f9854f4d3b,itu.edu.tr,-38.0,57.0,999056021.0,87787861.0,External
5516,63:9d:68:c9:50:6a,fe2c6192902902e62a5899d42b327d09,polito.it,-66.0,44.0,259589972.0,12414553.0,Professor
5517,63:9f:b5:66:c9:1b,6461da6af800c8817fd33feeb8a1b4fb,studenti.polito.it,-50.0,34.0,172072363.0,8554730.0,Students
5518,63:a2:1d:ca:12:eb,8727b6c2b11e063a6d884f5de892745d,studenti.polito.it,-68.0,23.0,84076570.0,10289745.0,Students
5519,63:a5:a5:40:67:57,4de1395c5ec9039857b3c172850a5488,studenti.polito.it,-51.0,43.0,11084969.0,1395711.0,Students
5520,63:a7:24:9:93:b,74d7b4ac269b50579e7665ce3f0371e2,studenti.polito.it,-53.0,40.0,322505682.0,21521137.0,Students
5521,63:a7:aa:1:3b:78,f52b986f7c99aac930697302b276523c,polito.it,-76.0,15.0,1602180.0,925518.0,Professor
5522,63:a8:ed:69:c4:3c,b9022b9ecffb290bb15e3c2f8ec91a9a,studenti.polito.it,-59.0,34.0,74623909.0,3842655.0,Students
5523,63:aa:c2:62:44:75,b3aa3b5b00397f54d6bfa6bb8439b060,studenti.polito.it,-62.0,33.0,7980424.0,2028690.0,Students
5524,63:ab:2a:bd:e7:6a,785cd59d5bddb76242d643c36d6f75f2,studenti.polito.it,-53.0,37.0,1145097.0,393893.0,Students
5525,63:ab:ce:6b:3e:93,65fc2b6e6355de2497c43e58988d266a,studenti.polito.it,-46.0,46.0,4986504.0,1422850.0,Students
5526,63:ac:97:f2:6e:1e,0833df2179ece99fa7fa8a50efcfc25b,studenti.polito.it,-61.0,31.0,537900.0,257002.0,Students
5527,63:ae:cc:f4:ea:42,5e3fdaff66bd9ee958a1f00a22cdd691,studenti.polito.it,-51.0,44.0,1218602.0,710513.0,Students
5528,63:ae:d6:e1:d0:c6,c75d26aa3c426c94fa2a4f428a384bf8,studenti.polito.it,-40.0,44.0,34301235.0,32385258.0,Students
5529,63:af:50:eb:95:d8,9d6757f2aad800aee6f4cdfaa6d504de,studenti.polito.it,-48.0,50.0,46463988.0,8444382.0,Students
5530,63:b0:b4:ec:ad:2e,9cb4932b71c246fcc0809c130a935a22,polito.it,-80.0,13.0,245996342.0,21976538.0,Professor
5531,63:b1:28:a6:bc:af,332ac94b249d71079da2ec33de1d84fd,studenti.polito.it,-50.0,39.0,2973100.0,1283851.0,Students
5532,63:b6:2:21:5e:1,cbdd88dd700a483b8156edff8582a273,polito.it,-56.0,36.0,267970901.0,28966373.0,Professor
5533,63:b7:60:7:7c:b4,9ab93c19c9165e43e33043970f67e372,studenti.polito.it,-41.0,55.0,37730401.0,64640270.0,Students
5534,63:b9:5b:6f:3:f8,4afde2bf34bce40017ceddff0dd186aa,studenti.polito.it,-50.0,45.0,4068122.0,418127.0,Students
5535,63:bb:31:89:75:e9,6ec94c0000ea6ff0783e17481175fe48,polito.it,-63.0,27.0,69857.0,803131.0,Professor
5536,63:bb:5c:74:c:58,2b0bffcc2d0251252a9e467a9c77caa2,studenti.polito.it,-54.0,44.0,2344435.0,528580.0,Students
5537,63:bc:39:20:1c:6a,7d6f4955821b1dd61bf6b9cc3fc91508,studenti.polito.it,-57.0,37.0,57265335.0,12643400.0,Students
5538,63:be:a2:10:f0:81,7f5706ec08588726cd63b62b59f79a9f,studenti.polito.it,-47.0,48.0,11365408.0,1582895.0,Students
5539,63:c2:98:21:1e:23,745e382f7640aebec09e303a4298d45f,studenti.polito.it,-70.0,45.0,267768.0,204663.0,Students
5540,63:c2:be:65:30:55,b574466024fc0cdc25eeb158bd179580,studenti.polito.it,-68.0,24.0,2883927.0,516294.0,Students
5541,63:c3:30:80:c5:f,bfb0f1eca9192bdfb2c3c9a28c0ca5c0,studenti.polito.it,-57.0,37.0,144687353.0,3772096.0,Students
5542,63:c4:2:b7:7b:10,fb75ba2597228c110fab3cb30ffcc14c,studenti.polito.it,-52.0,39.0,41080047.0,1055593.0,Students
5543,63:c5:9b:46:48:47,69328a6671beda0f911fd924322c22b9,studenti.polito.it,-44.0,47.0,14596.0,4830.0,Students
5544,63:c6:b9:a4:e:b7,bc4322a7cf9f2972e1591569de107138,studenti.polito.it,-74.0,16.0,36200250.0,3521597.0,Students
5545,63:c7:13:d3:a4:2b,34107951966bfbe98b465b8c6fa5726e,polito.it,-74.0,24.0,10664498.0,876805.0,Professor
5546,63:c7:2b:d8:11:d4,482a9935cdece75d2b0c58bc6b951649,studenti.polito.it,-62.0,34.0,16197.0,6195.0,Students
5547,63:c7:67:46:88:91,0f92576b0b09883fa84e0b41945ca01c,studenti.polito.it,-80.0,14.0,51999822.0,6344305.0,Students
5548,63:c8:c6:99:97:45,83a89b7ce53b90553b0dbd92344d9872,studenti.polito.it,-87.0,6.0,3599.0,3008.0,Students
5549,63:c9:9b:a2:61:76,12f02479236ea75d3629544a4b18f29c,studenti.polito.it,-56.0,37.0,250062.0,188107.0,Students
5550,63:ca:ec:bf:bc:38,c8d447a422525f4c6953ba4cbbade4d6,studenti.polito.it,-58.0,33.0,202165897.0,8524087.0,Students
5551,63:cb:3b:1d:88:9e,ff1cea88295b5280e3a32ee686bde944,studenti.unisa.it,-85.0,9.0,3474034.0,1338803.0,External
5552,63:cb:99:1f:92:3a,e9583092b8fc405965c14d7d02e0c27b,studenti.polito.it,-79.0,11.0,116986751.0,6617323.0,Students
5553,63:cb:dc:1b:94:60,a5207f457d657b40cb1ab32033fe383a,studenti.polito.it,-63.0,26.0,2071340.0,1676365.0,Students
5554,63:cc:87:c0:f:b,ee0e582eed6ca42dd00aa9d566e999dc,studenti.polito.it,-45.0,49.0,84600367.0,2584727800.0,Students
5555,63:cc:ef:f7:ea:a7,63a0cef8bc63b09b889da57f12c41601,polito.it,-63.0,29.0,102638132.0,3555928.0,Professor
5556,63:cd:42:49:9b:37,668cd0be09141e00f092f9a94599ff6c,studenti.polito.it,-56.0,37.0,58666207.0,5464035.0,Students
5557,63:d5:b7:4e:76:31,5c95ba5ddb1a08a0b29ab9d50fd3f797,studenti.polito.it,-53.0,36.0,309688699.0,18215620.0,Students
5558,63:d6:93:69:4:6f,09815ec1a1e8facef5314a69f86cae6f,studenti.polito.it,-62.0,29.0,14798310.0,1963219.0,Students
5559,63:d7:0:59:61:5a,6fc58256e451fac337cac1c06bd6913e,polito.it,-65.0,31.0,6450366.0,4121327.0,Professor
5560,63:d7:80:cc:b0:4b,19b5905315168ca95f5f47ed00667046,studenti.polito.it,-41.0,51.0,46928709.0,2597220.0,Students
5561,63:d8:ed:4c:7c:d6,d5d727372d52adb1e8c0d884158dc9b6,studenti.polito.it,-52.0,40.0,19218552.0,57441222.0,Students
5562,63:d9:a6:68:41:27,b141279baf8e6c21f9ae28b2d6d731aa,studenti.polito.it,-62.0,28.0,76384700.0,4167809.0,Students
5563,63:da:3:39:88:90,b99054b27dd2c276b706ad148eb8adbc,polito.it,-48.0,43.0,27104519.0,78690754.0,Professor
5564,63:dc:0:ae:43:97,cddfc43872d61dd523eae4f4cf5a487e,studenti.polito.it,-60.0,31.0,471423350.0,5226501.0,Students
5565,63:e3:a7:7c:8c:9d,9fde4b4a4b8139cb29ec54a537d00653,studenti.polito.it,-56.0,37.0,248381.0,106841.0,Students
5566,63:e5:2f:b:85:7,3ec2d40326ec432d68d8d32b95cecce1,studenti.polito.it,-56.0,39.0,121387.0,60960.0,Students
5567,63:e8:c8:2d:1a:9c,a790e10c98dad8780087b7db046ca07c,studenti.polito.it,-48.0,45.0,17992634.0,680776.0,Students
5568,63:e9:a8:20:78:ba,3496cb62eea7decece7a5966a3246b20,studenti.polito.it,-49.0,44.0,3286197.0,298588.0,Students
5569,63:e9:c0:7a:b:bf,2a9ddd7d07c9ed06020e4c7447c7cd6e,polito.it,-50.0,42.0,57951196.0,6990186.0,Professor
5570,63:ec:59:a9:ff:17,ecc58264b88a9bbbdb6e81f207cb22ee,studenti.polito.it,-41.0,36.0,2959968.0,1939287.0,Students
5571,63:ee:eb:59:b2:b3,2fe7f77ad5b222faeb9f2bc152fc771e,studenti.polito.it,-50.0,19.0,232959055.0,4049358.0,Students
5572,63:f1:62:96:d3:42,365f7c044b22bc40b1ca8734fce8aa25,studenti.polito.it,-43.0,49.0,130988463.0,4557841.0,Students
5573,63:f1:d5:5b:55:27,b76e0e670468a647168c33cb604ad20a,studenti.polito.it,-52.0,39.0,5255504.0,6119620.0,Students
5574,63:f4:3:5:95:c7,45cc4590176a7e961d1c40bf27c04e5e,studenti.polito.it,-46.0,50.0,71663308.0,18487904.0,Students
5575,63:f4:64:63:20:eb,0d4f44b139ed959972507140ef308490,studenti.polito.it,-61.0,32.0,50863456.0,48380757.0,Students
5576,63:f5:77:26:18:4f,f43b452c1a8395ff03e0f65f00f57e6d,studenti.polito.it,-66.0,26.0,2277591.0,356773.0,Students
5577,63:f6:68:d:35:a0,32c22635840b2e41ab0f413b9eab14ae,studenti.polito.it,-59.0,33.0,3045236.0,587811.0,Students
5578,63:f6:f7:b:75:94,6cbd4607d20b65ba61ec4f3a8396a1fe,studenti.polito.it,-87.0,7.0,24105629.0,14640060.0,Students
5579,63:fb:cc:14:3e:59,4e6f6184135228ccd45f8233d72a0363,anonymous,-46.0,47.0,14597454.0,3226784.0,External
5580,63:fe:fe:89:6d:86,5566cc16f1daee51cd0dca3c295384cf,studenti.polito.it,-57.0,28.0,19252085.0,1464127.0,Students
5581,65:3:3a:4f:3b:95,bc93657c51dd9467476715bc27fc6c97,polito.it,-65.0,28.0,12870479.0,6011680.0,Professor
5582,65:e:99:2f:2b:57,f604119d598255f7e9a2dbe24fa499b8,studenti.polito.it,-50.0,42.0,12295765.0,3250632.0,Students
5583,65:e:99:d2:a:e2,ba8bfc390d6737f6134352c48d200458,studenti.polito.it,-62.0,29.0,737241999.0,73546209.0,Students
5584,65:e:99:d9:54:1a,5751a87c27cacd03e5406938e9561ee6,studenti.polito.it,-57.0,39.0,877839.0,719811.0,Students
5585,65:16:45:1:6a:e1,b13b9a856340b85b2dacb9f4bd81ba38,studenti.polito.it,-54.0,40.0,2285606684.0,36612584.0,Students
5586,65:16:45:b1:9f:d3,3aaba159b907b144c7f72d014b5dcaf4,studenti.polito.it,-44.0,48.0,198255055.0,23928230.0,Students
5587,65:16:45:c8:66:eb,4c08456757dae42e833f2e444a5b2020,polito.it,-56.0,39.0,1019387081.0,951712602.0,Professor
5588,65:16:45:e0:6f:89,63c277464d595f7e2b2a4990a489847e,polito.it,-61.0,19.0,755976590.0,277732704.0,Professor
5589,65:16:45:ff:9:e8,ceee6e642db58c05edd5b123b33703c6,studenti.polito.it,-50.0,42.0,767185497.0,16305655.0,Students
5590,65:24:eb:8e:4f:df,623c7b372b4647e682f214316652f5c4,polito.it,-54.0,36.0,21602201.0,62320776.0,Professor
5591,65:24:eb:93:e4:3,309b59e160ef42f65ee251b8be85377e,polito.it,-62.0,31.0,2664764.0,1767450.0,Professor
5592,65:24:eb:93:f0:a9,cf350d41d90e35497bff4593113bb59f,studenti.polito.it,-55.0,37.0,1315638.0,296325.0,Students
5593,65:24:eb:9b:d9:8d,588bb8a3497510a9fc57b040e55a433f,studenti.polito.it,-65.0,24.0,75335.0,35345.0,Students
5594,65:24:eb:b0:2a:8d,ef3ab22a8f3ff4403f33f5774f5c6e34,studenti.polito.it,-50.0,40.0,255603037.0,11792173.0,Students
5595,65:24:eb:c8:47:b1,d1c4d8d610aee952f40ffe3583a4d0cc,polito.it,-60.0,34.0,73291146.0,3917033.0,Professor
5596,65:24:eb:ca:2a:7f,0832bfb0903198dd5578760af2337728,polito.it,-56.0,37.0,369388134.0,96657868.0,Professor
5597,65:28:44:c0:c6:28,9024923d572b5288b0d0f5a03150ed4e,studenti.polito.it,-63.0,27.0,83072352.0,1982835.0,Students
5598,65:28:44:f0:dd:3c,6b402e909aa8cb3b5902246d9e362441,studenti.polito.it,-62.0,29.0,34721802.0,2349205.0,Students
5599,65:2b:81:8e:fd:4e,aae088a109ebe366c232fd3332b115dc,studenti.polito.it,-57.0,36.0,93958494.0,1696882.0,Students
5600,65:2b:81:98:5f:55,4a8570a08ffa274169b452daffd1f0bd,studenti.polito.it,-54.0,32.0,294901468.0,19423981.0,Students
5601,65:32:3f:56:ec:fb,65049c53332eaec8c78b2bc943206e77,studenti.polito.it,-46.0,48.0,53278390.0,7109045.0,Students
5602,65:32:3f:59:7f:2d,dc49d9077e5022d57c04fa5e4d96cbcb,studenti.polito.it,-53.0,45.0,832046478.0,8861585.0,Students
5603,65:32:3f:5c:92:7b,d394fea1206c9922c8dd1dbe759d86ea,studenti.polito.it,-55.0,38.0,41133676.0,5984995.0,Students
5604,65:32:3f:60:40:e3,0fff9665f6ce9d72e49c3191e879c9fb,studenti.polito.it,-61.0,34.0,305250327.0,8734334.0,Students
5605,65:32:3f:60:43:e7,ee815c6e631009b3fa9c05b2ed9505f9,studenti.polito.it,-64.0,30.0,10964702.0,4581238.0,Students
5606,65:32:3f:70:af:4f,fd6eca538e90d528f26b96ab91514c88,studenti.polito.it,-50.0,46.0,59886189.0,23490091.0,Students
5607,65:32:3f:8c:3:47,826723d8ac7ce86f970841fb86746e2c,studenti.polito.it,-63.0,32.0,216349722.0,6954279.0,Students
5608,65:32:3f:e2:b:15,5105e877370f68ece34cf22327bf418a,studenti.polito.it,-54.0,39.0,13416955.0,854070960.0,Students
5609,65:32:3f:e5:c4:87,105797eaf3ac2bff1a67ee866a80a9ec,studenti.polito.it,-45.0,51.0,255333978.0,4370217.0,Students
5610,65:32:3f:e6:a9:f5,51b32bf95e8669060fb9c29e6b1ab9cb,studenti.polito.it,-59.0,32.0,16119312.0,3196995.0,Students
5611,65:35:a1:1:e:e7,d766627dd597003f3741f7eef651b887,polito.it,-57.0,28.0,90163811.0,6071243.0,Professor
5612,65:35:a1:26:6b:e8,24b57fe66755d6a27564cc017f98a5b0,studenti.polito.it,-61.0,33.0,304664328.0,40939540.0,Students
5613,65:35:a1:26:6c:6,5b882e4280dd7a3e6519bc8a6d48ebd5,polito.it,-66.0,32.0,61759673.0,5719131.0,Professor
5614,65:35:a1:60:90:7a,70d345264969e6e165a41a40b3020370,studenti.polito.it,-61.0,29.0,374455662.0,65685014.0,Students
5615,65:35:a1:87:b3:53,1e46374929aad35df0bb2f2042a27c43,studenti.polito.it,-57.0,34.0,552339789.0,87867705.0,Students
5616,65:35:a1:fe:74:2f,f9c581d4c3fa68368c776ac2a68e9b7c,studenti.polito.it,-56.0,33.0,157305024.0,24637370.0,Students
5617,65:43:6b:5c:2d:a,38ccf02f43911be5eda2c88f19303fc8,studenti.polito.it,-46.0,50.0,98384916.0,5680243.0,Students
5618,65:43:6b:75:71:20,7ca49d5dbaa6c315dcee824661a5e9b9,studenti.polito.it,-65.0,32.0,154676677.0,7884816.0,Students
5619,65:43:6b:a4:89:38,58ac29845bbb279d625f7495a0933ca8,studenti.polito.it,-74.0,20.0,96097713.0,63356942.0,Students
5620,65:43:6b:f2:42:45,383fefd6de5ece4450dd95ed77364cc3,studenti.polito.it,,,,,Students
5621,65:43:6b:f8:f8:47,3562fe4263a3ef82a7d9c31c907b8b92,studenti.polito.it,-59.0,38.0,104845118.0,17930796.0,Students
5622,65:54:b2:42:ef:98,91336b1617383076d1590ff784a74045,polito.it,-78.0,19.0,1131111.0,220507.0,Professor
5623,65:54:b2:43:1c:3e,3757008b5123f9cbb05d8659d93f8a96,polito.it,-53.0,36.0,416408490.0,75025530.0,Professor
5624,65:54:b2:47:4e:8,de110671c2ffb871b3e1917e2ea08ea7,polito.it,-65.0,27.0,2935340780.0,139576485.0,Professor
5625,65:54:b2:a3:7a:2a,2e2357eb7964d0b0b57c24e63522514e,studenti.polito.it,-58.0,37.0,46653154.0,4445165.0,Students
5626,65:54:b2:c1:b1:9d,542b2052b88781da21613668f261fcc5,studenti.polito.it,-68.0,24.0,285111840.0,49732050.0,Students
5627,65:5e:96:82:c3:e8,63a0cef8bc63b09b889da57f12c41601,studenti.polito.it,-50.0,45.0,198801321.0,9749601.0,Students
5628,65:5e:96:9f:4b:3,a8ecc4eeeb2f168abab733971261d334,studenti.polito.it,-49.0,45.0,5817872.0,37705933.0,Students
5629,65:6c:d7:6:6a:eb,22d7e243ccfbd7a212b5ed105eefb6d5,studenti.polito.it,-61.0,29.0,17781961.0,3658754.0,Students
5630,65:6c:d7:72:33:20,66b2964a157a5a143ed98e66eba9744d,studenti.polito.it,-50.0,44.0,78386016.0,3953067.0,Students
5631,65:6c:d7:98:b9:19,b479ccc99c772435193897d972884759,studenti.polito.it,-63.0,27.0,1092620751.0,25206432.0,Students
5632,65:7b:63:12:94:88,94ea7b2f5c99d4ec704f7fdbbc03ace2,studenti.polito.it,-43.0,48.0,105048132.0,12916127.0,Students
5633,65:7b:63:27:4d:97,6fa095f405cda6ad90fac57d67b7a6d9,studenti.polito.it,-54.0,39.0,332026681.0,65651048.0,Students
5634,65:7b:63:56:2d:a6,369557f288e4f43d498029267eeb4f29,studenti.polito.it,-56.0,36.0,198870349.0,35477145.0,Students
5635,65:7b:63:59:54:31,cdecf0b1b8c2cf4f856cb37cdf6b6389,studenti.polito.it,-53.0,38.0,7818926.0,9326699.0,Students
5636,65:7f:44:ae:8c:4d,6b656fefbc7017e322fa55243e467ddf,studenti.polito.it,-71.0,19.0,14573.0,55867.0,Students
5637,65:87:e2:b1:db:5a,ce084240470bfc6fc07b7b0bc7c6b36c,studenti.polito.it,-46.0,46.0,138076373.0,3534577.0,Students
5638,65:90:ec:11:26:93,0533ede079076d300f665199b007b80c,studenti.polito.it,-42.0,51.0,98546873.0,1688127.0,Students
5639,65:90:ec:18:c:55,be83d20a3b1c8f88566f071b52afbb8b,studenti.polito.it,-49.0,42.0,26363833.0,6507063.0,Students
5640,65:90:ec:40:74:7a,e00e98444ae88b920fb09f1734eec634,studenti.polito.it,-53.0,40.0,69719.0,215960.0,Students
5641,65:90:ec:41:90:d5,1b475b828970f8fc5cefa2cc909789f3,studenti.polito.it,-82.0,5.0,476013367.0,201682438.0,Students
5642,65:90:ec:4d:ac:5d,d91d458e6b4938daa94d51e7dfcdd221,studenti.polito.it,-46.0,50.0,1290177439.0,185742821.0,Students
5643,65:90:ec:4e:5c:7f,ce41c299d016d369d569dd832ef76937,studenti.polito.it,-66.0,27.0,9156.0,7419.0,Students
5644,65:90:ec:6a:22:20,b1193ff3d791d767d66fe96cc5e94a07,studenti.polito.it,-57.0,37.0,16920588.0,1899187.0,Students
5645,65:90:ec:a9:d6:45,785312fa92c0486dd3396d5cffabf494,studenti.polito.it,-58.0,34.0,1500618.0,437879.0,Students
5646,65:90:ec:ab:ec:f,4c516e6264b3ecb8d8a42b27baf52e5c,studenti.polito.it,-50.0,44.0,76744560.0,20676748.0,Students
5647,65:90:ec:b0:1f:fb,1fc6a43cd091aea3688316e96d5187ea,studenti.polito.it,-56.0,38.0,13924580.0,16497476.0,Students
5648,65:96:85:ae:6b:2e,c70d1b3db4f8f4162ca29d25fa852fb8,polito.it,-61.0,33.0,630348.0,1366060.0,Professor
5649,65:96:85:b7:b5:8a,c9ef17d926e3e1690613200fb9d871f7,ecs-nodes.eu,-64.0,23.0,49599.0,34064.0,External
5650,65:96:85:ba:d1:d4,b5940f4c0c8bacfe9ba2b6efbc72a3bc,studenti.polito.it,-51.0,41.0,297273459.0,21328674.0,Students
5651,65:99:6a:3:28:95,776ebb9969ebbe703a7289a0c58adba7,studenti.polito.it,-58.0,34.0,341401909.0,62764116.0,Students
5652,65:99:6a:3:df:f1,50b01206a3c5761bb831a1818c1f51ed,polito.it,-65.0,26.0,323393785.0,78850705.0,Professor
5653,65:99:6a:6:a9:ed,0fd67612e44247fc550b377f7fc5ab1d,studenti.polito.it,-64.0,30.0,4036541.0,1657795.0,Students
5654,65:99:6a:25:63:4c,e2a89a56907356576b1ea06a1b911da7,studenti.polito.it,-51.0,43.0,1799658.0,941065.0,Students
5655,65:99:6a:34:81:5b,0824ca14cab6d42cb8d09b55b7e1eef2,studenti.polito.it,-38.0,54.0,373094975.0,16345831.0,Students
