,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,class
8075,9aac870b42a055313c87917c70ae6b234c4aa384815fcc5ca1354575ee82c81b,8d3ca0c3a1ada758754f2ce3655ec5ff13b57cf81d57353f229fc98f50f75441,studenti.polito.it,-67.0,25.0,5740881.0,1816948.0,Students
8076,80332e7fff588cd20391e8289e6921b5565f4e6134d64e55d8bce5b3b470bb24,76d861d8a9c758aea0871546a5bf5b89ff4e551e669ab5e66b13e44cdb641e40,studenti.polito.it,-58.0,37.0,90293.0,58787.0,Students
8077,226f34ccd98f7cac7b7d9e31a06df73775b26698dd06fdacecf613b0d16c045c,fe6e2963492a066b03443f77ce9d8b141ae2d94710847423e3c873a910c1b784,studenti.polito.it,-57.0,34.0,9020577.0,37253168.0,Students
8078,da685fc7b45a6f102123883869e5171aec8f3385eb1c05e340ef9db109738ad5,4fd9c629fb8543361ab25f32c4efc8dacef9df7341a7eb184e8d6afaf7cc9069,studenti.polito.it,-64.0,31.0,134538950.0,14293537.0,Students
8079,3f401424ea63a381dda93fcc7e886a54248f9ca557fca0a6c868bf041b867430,7171b048c702aa61403089413e022de15c910bd7c16d9bbd3d46164fb47b03d5,studenti.polito.it,-59.0,32.0,118781702.0,6934641.0,Students
8080,e3effa7248f297b631ce63087f54b0bed9577a0f154782ac3aeeb8b5a50bb020,b284d2af5a214527a34e57b8799e39fcb56df679f90609c654543dab4c9ffaa1,polito.it,-53.0,39.0,36743254.0,2878497.0,Professor
8081,14f741b37894767037d06c22e8fc63a959f15292ce30a883497467b8a1014115,e66c94a9a6cc27ffc58e613b062b1c8a46ac4d24a2e62c9d6738429bf622e5e3,studenti.polito.it,-51.0,40.0,802516694.0,16999174.0,Students
8082,1f38917b6a4dbb5acd645e844382250f2744f40f87b9ce95ec959045354feb22,8b6574e96db05a4449ca6c0e08f9de055b6dee37aa41a77ecf9548baa0148551,studenti.polito.it,-57.0,34.0,164487632.0,91498474.0,Students
8083,39a06f26bdec7c152b2980a6b49bed1e99ac2aed03913d14d76c99c01d9bb89c,043dc55df54db8ac3bc8b7b9a1f54ee65cfa6ebde6d660a7a90c119f07bebe90,studenti.polito.it,-64.0,33.0,20273864.0,88595522.0,Students
8084,d2ee3252bb9f2f9fda40d26d4994371bc1cf68fe55d6af4b465b88685a33f4a8,5a7e4148bfedd2aab84846aaad6d010d197748b5deca956e6dc30e0c28af7a45,unizar.es,-62.0,33.0,760774360.0,181421264.0,External
8085,0d7c1abcf901f1478e4e249361ad193598ce3d6df8ecc3b3b9688dc1a9d64425,eed40d1973a459bbc54f2e96d5a9ee3857024baa3fad067a089af168df2472e5,studenti.polito.it,-59.0,37.0,7507383.0,18195388.0,Students
8086,928d7d93af934a90f21f9753d700c74ab35286f578a198ecfc6ef2f928d45e36,f5b9f87337ee77862fe5d66259ace5ee46380747377fba6b8fc0afdaf312188d,studenti.polito.it,-70.0,17.0,531598666.0,37181233.0,Students
8087,d78a32c54ee1bb25ebab791f2849989fccffccfe494fcf21740e2214827d1d29,7b9782e9527ec85a6e626e28521372f2f6d2b4d15f2b86f2fa3a2e5cc65deb12,studenti.polito.it,-53.0,40.0,10743125.0,5045518.0,Students
8088,bc39289c34497c8433f54ba75f59643c4c4df469c05bbc04b2682e0e96c898a7,1d83f2b65c1479af9e91e24c1fdf07479fcb724b23f86cc801674e7bde033dd5,studenti.polito.it,-65.0,23.0,34743610.0,28162531.0,Students
8089,d1c95b86183177b16b71ed059356c0ba0d1637485b0bfe1f32119947a5342443,84b9242525d3d212f83469b30fe6bd85340fda14c2c0702dd5929c2a6838d8ed,studenti.polito.it,-53.0,39.0,230854.0,628364.0,Students
8090,aebae24c0ca9be415f23793f87f2a87e7a6ea3bd9c652b5741e69e6adcdd8770,ee836b7a88435083e4df8a4915f5f32d7153c4800d3c5f706da6631f08312e05,studenti.polito.it,-53.0,41.0,144112.0,1340407.0,Students
8091,c903f636d2cda4dda42c0810fa9629603adfa169dc40bb35a5429db6a2cd7adf,573499e962e1f160c905088ff49b63f802f6e2d4c25aa6a8f2fddf35a2878d42,studenti.polito.it,-65.0,25.0,191481.0,1389482.0,Students
8092,7448b009a2766f25b7fb8fdd24edde4907b51b0a26b1c8d17e07291a8d7e2eaa,8f158009cd363421e63fbcc0e69e8a899cc6921eb120ed7efd62b687a23910b1,studenti.polito.it,-57.0,35.0,382052215.0,19551374.0,Students
8093,1ef42b7bdacf7285d0ba84edab6d6b328bbed936290429e1db8df69c844782f9,e757d075926944c70c067bbc82e3e98f7238e681d06fdaed3e324cfdf4f2dfa4,studenti.polito.it,-55.0,38.0,13961349.0,1862275.0,Students
8094,9ac870de402cc1b5eb276e992386226194a62cc82a939e70e31119d8a9ace669,8df43f07244f820c6b635df16e22838e875ee1f578fca0fa8fd4580733ca0c9c,polito.it,-50.0,41.0,466756451.0,33338189.0,Professor
8095,34bd9b612396e6ef165018a2a586425bff2455676e81ccf36a2b2bee7d1777f7,44cbd89d07434b180e8a78cd931cb4b6079e66bcd6a2e86acb746ea43dfb7027,studenti.polito.it,-47.0,47.0,1524282.0,1029646.0,Students
8096,417474651a534c394672dfca6f9a9238a0a4bd177df685e084521ee72234da78,f1a36c15ce46982212e27a82c48098840c1500574339328020a71fac9d5f348c,polito.it,-50.0,42.0,729258909.0,245235604.0,Professor
8097,625456fa1234c3ae3e39d837f29b0ef407c42b9ca630060f6dbeea276476310a,ce611804c8ce00f0638cd1748b0d6fa8e5e82dae8900bc192d4084f4c7214363,polito.guest,-54.0,37.0,162918590.0,21841171.0,External
8098,d0834f9c957e4bb18b21d729bbd3bd236c4ea2adf12196deaf760cc1fb1a4e39,256860eb599f72ba2b977dee89ad34bfa89ef80f5567169b686af8f6f0f81d8a,polito.it,-64.0,32.0,4210742456.0,109653184.0,Professor
8099,b62732ac47cc87c80f44034c147240aea3bb1f8a040fccf948fbee2efe0a29c4,73b193bf9ad1fe9fffe6e2bf56002e38f950b2820ed714da712050be68dc3a57,polito.it,-60.0,32.0,670040377.0,77501407.0,Professor
8100,4de75304395f6839128d845facc4d74cc4f9c384ea251fb6e74bba4d8a281638,e2c56cb00127ebf557fdd8c409115c993c36e10273ed68cb9e11c6f63548b784,polito.it,-53.0,44.0,11373.0,5439.0,Professor
8101,9f06f3dfba185ec9d6b322b732c5e92ee48fa5935633da1e3b9b8a8d70e2485a,d61490b23d09e484db5149f094ddc0ac60071414a998b2f21ddae49171794f4b,studenti.polito.it,-55.0,25.0,434461662.0,16320216.0,Students
8102,3c2f0fc447c0b28215e7d07010cd287fe12dd60d075a0805c3b917de3e385cb1,2d76381e88d7e2b1c51a5026e33ff4f4173347220411efd1ff1c312ba04f7905,studenti.polito.it,-58.0,35.0,612346.0,334551.0,Students
8103,2b25ebd95e6a96d1997192aa865dd642bd61e7be77f407899e9199da1730c0c8,46823f94e14f40f8163700dd3cd2e415be57f901a47011029d912dc332915e46,studenti.polito.it,-76.0,16.0,17952941.0,5010893.0,Students
8104,f076265f62e4a4ff890cef4261a70e0850877de74fc74cb82e0a02c71b3fe654,92435c08ab60b02202162396bb861ea764fa76a23bc0e152334729eda2169248,studenti.polito.it,-48.0,44.0,935365.0,875553.0,Students
8105,36a8089cac8007c03f4ff75aae44474f14ebc98d32ad3c8adb41d200b1c79ca2,27fead7e17369b0d8c506d61c9afcb9a75159f81b068675e04da825f1ddf437d,studenti.polito.it,-58.0,40.0,110508179.0,5752708.0,Students
8106,9da4c57c00b300d1e5868435b7d5a2efc9ddabbcff435510960ce2ba0d13d756,fa862a9dc0c3b374071554fb61b7713578cc0dca5c18d3e5ed4eec6eef4eab0f,studenti.polito.it,-54.0,25.0,276695456.0,10615077.0,Students
8107,6604134fb19a14eac51734980ed9a8bd0765f96c5208702e8f646dd99fec8483,6fcaf894b8b602d0255510942ca0dcb56f9d8025cf4c434a8b54692619053d51,studenti.polito.it,-81.0,13.0,22631324.0,3429965.0,Students
8108,e80a43e9c2ffa1e646371cb89fdff4a856250ba1950b8efa369e422860be3ed8,9da771fa74f354e4f5e394ed82dd29905a6b4d2c124761ddc615ff6dd3aa8f9f,studenti.polito.it,-58.0,31.0,7912384.0,996041.0,Students
8109,c5c89dbc10a26f12631f73905972f6d65e4a50f5ff1720b938ca90f23a5e06c5,205ae2dd7d2f3402c25a7a90d1afd53e614c7527070f82dfe7501f666e0afc73,polito.it,-81.0,14.0,190132293.0,7621317.0,Professor
8110,a9b95a876be3af1965fee71e63cbb2775bdafd06fbff139f35cf67e193ce5d49,2defb94ac99c6f6265f3a31ad211eca08c677e621c0fc99ce08833bddf9300da,studenti.polito.it,-51.0,40.0,313734982.0,17095146.0,Students
8111,3c929d8e91c080dd19ecc58069ef3938c41ca311fc90db617d6bcdb06e59024a,a7cba55b7d129524aacb65808a2079395515f1688fd646e00194002a3f5d7cf6,studenti.polito.it,-59.0,34.0,10558199.0,2100010.0,Students
8112,6962eb8610f7b439350371b82807b57b54e381662ec8d579189dd26543403031,223b4375ede67445d60dbcdb5c3975bcdb62e5531966511587c44a890ccdbe22,studenti.polito.it,-54.0,41.0,31369967.0,6687247.0,Students
8113,9c7b58e789d5d5cef95b329fcd8f317fdeb86c66395ba880009086b7078bdf8b,ebd9f7d7530af20b791ec89b88a08b74e164a6702748f8ac80a0e192b159d93c,studenti.polito.it,-67.0,27.0,122011.0,134715.0,Students
8114,4d7457b4d8d5cc87f47f4fa6a4f1e2fff8b94ef60c5efab14bc8301770d9f6ff,60b67924765d93fe5fbac2c91cc601ad4fca2d3a95da7d25726e3e5013780e86,studenti.polito.it,-64.0,29.0,29829637.0,1416021.0,Students
8115,24e2e2404a455f4c922e4c3a0fe23bb0559c3b500b4f57ee2770bd262010fb0b,6a08da01d8e597bf1b76fba76342fb49a7a26fa6cef16450abe7f38d9b0e50ca,studenti.polito.it,-56.0,31.0,222777019.0,10219813.0,Students
8116,9e8d0183ba19b0ed6baec672f876dfdf0be57b08ede7a6674dce53cc02ee20d5,f47213bdee0f45a0c58e481dea820ebf8dc73bd7cad5110806f4e8079006f16b,studenti.polito.it,-49.0,37.0,55573425.0,4256565.0,Students
8117,e44b338c33a3b7eef42593823276b7766ad46bf4f13c2794d5d648f5f6792087,77000bc073a3109ce7ad3e3e2c957693619ad34de6dc41f2f2c7887ea9f8d548,studenti.polito.it,-58.0,36.0,332435297.0,9974661.0,Students
8118,1bc974d4cf8099d4bb9c45b2f8a2e9daf06808387b6188085eaef675909e2f5c,ba7be465fe269300b5bfa08d543eff3943f89964933123127b5bf045ba1fe992,studenti.polito.it,-53.0,39.0,1388852.0,1147811.0,Students
8119,13935af5601ce4883aa7f10b453a38fd378dc094efdd3d0c241d9e61bf3757b8,5344c25244e3d3e9b124d816b50d65f48a0ab623b98263e2d3627fed3fb50212,studenti.polito.it,-46.0,45.0,83838905.0,24800247.0,Students
8120,da6c2ecc6ab79c658d8feff4b4e4b47537633143e9fecf03a80db172f5992700,6906e0726c786ab0cafab26c9c02a3899d4d1f315c2be6df0b68891dd0cb6578,studenti.polito.it,-74.0,23.0,3150462307.0,19824668.0,Students
8121,2d4b9700452a0749b967ee653ec602e6178e4eff22fe618909cbcd092c70bb31,46823f94e14f40f8163700dd3cd2e415be57f901a47011029d912dc332915e46,studenti.polito.it,-65.0,25.0,10954.0,12825.0,Students
8122,bc3ad7c235ca2a98650c575ce08b368ed8920b92871ce94082fbb663cfbff256,b8867a8cb88f97905a5f8460dd2adccf6604ffb8c75b2d3592d2a76d072d3b0e,studenti.polito.it,-53.0,41.0,13300928.0,5543000.0,Students
8123,bf03e2c7cef5ca5e7a0d7c70693f073bf1899935a52a015b60d51ca10f4834e2,b2f37b9ded482b767842d51e7ed66bcc1d0ab291255efb5a86c7d8e59c03e87c,studenti.polito.it,-55.0,39.0,29518.0,22756.0,Students
8124,d0c8a5b28d5e78f13e5c7c808339d5c548617949b03f57772ecc2246bf5268f0,9ff0c5daa64d09646b441690101e95ebb9d9f35ff23661be6a5ea68dd3e1dca5,studenti.polito.it,-51.0,41.0,29457460.0,7090292.0,Students
8125,60b07a7f1462474349c4d10dc17a794ebaa6c0c1f11da7696a500b66577d3e43,367127512b79e2c72f3c9ada84ceaafad91c2b30d5059a7b744b825055200ffc,edu.unito.it,-65.0,27.0,97633144.0,8920126.0,External
8126,787c19819dda8ca0b97636b1de43771019c5e7636fcf2f973f6cef4fe556f0fe,3d07b76d36441b6bb9aa697700cf6c9d3dc0f8c0157cc670d916c147e08b0870,studenti.polito.it,-44.0,48.0,8533242.0,1735191.0,Students
8127,6bf5ae85b1ff3971e6cf3bc38f02cb180db80bef5a3f77084778626cb8e8b4b8,1daf2c46d8cc153e8baef69a99e38561a944beb5453b48be44067b2bea412535,studenti.polito.it,-53.0,40.0,60950534.0,3979470.0,Students
8128,188599a61a664d093be52ce3588086b90ac9bf2af8bdd7f2c0796815f587ba17,7154b4ec3f79dba8a3024620e7f733d46de125b2eee019b25338b6e951baa30f,studenti.polito.it,-47.0,46.0,19820145.0,1592184.0,Students
8129,fb428551fefd10287442068e280a499896f9175b1d4dce96f20940a5b2941de8,98b86d295c4f02b8e6b82eafe7d59262afe98563fb810fb5f8319dc97220099a,polito.it,-70.0,23.0,28564645.0,5597132.0,Professor
8130,5d92523b147b911abe5c514b6cb1b96aa1a28dee26e72a637444597c37a09675,41c79615c72b103fed67eb9dfc4d429e8cc329d447391c954e8d92ded0ced794,studenti.polito.it,-50.0,30.0,465668041.0,39481069.0,Students
8131,23ac6aff0499ab2971c9f9e08874e0e3d2818e89672ac7926cbef1e6cdd1ffbf,124b6c6600d654e2fed57f9c8d9b7b9c1cb3104ac1d89bf1a9fab1399b29e89d,studenti.polito.it,-64.0,29.0,126070371.0,87679147.0,Students
8132,86b0896036f483604127d4bec0eef00da45eea27f7ebc52ec1d01204db1d1514,1c030c51126bcf3677a1c4cf68d07c00807d0438b7f7235177a5dae76df52695,studenti.polito.it,-54.0,40.0,174926046.0,10441988.0,Students
8133,32952dfe7bc0de3e2add0f88da62c0c279bc22b91a1a237b3a06d06265e44df4,2ceec69f5509e8c01a4322c3183b066b1e3f993ed5d9c533ee1a6da871036877,studenti.polito.it,-62.0,31.0,1051107.0,1776473.0,Students
8134,f3a6d5a3c65bb4e65d922186b1ece42872c9b1722c45a789adab49943c01376c,a4ad50573a6cbd08e38a3c46791ec0fcd2c074725e84b3a21cffedd8ef694f3b,polito.it,-70.0,17.0,198377652.0,9330489.0,Professor
8135,18555bed25bd8b1147ea362c5733a5e6e3204455f0eb1410c7779bb0fa8eed21,d3c065f7d5b5b380cfcc113287ce1a1e2e5b6d3d446b16a42c0abd772854fd6e,studenti.polito.it,-54.0,29.0,138495034.0,9223698.0,Students
8136,8dfa8ef834c7db99a023fdadde3627e36308e6c9362e9a9381d2210c13e55f98,0345cdd84a014c34d6127d5edb9c4dbf461396b7158db3984fc4bffe8521a1ab,studenti.polito.it,-54.0,41.0,68293156.0,297047546.0,Students
8137,9d3182cec35695f2d6e7eefbba34de5dfdb7c9bafe1098e37c01316cc920de05,c2011560c20392efdf323b678a47eb6bd665e176a542ba91d159bd290c6f64a6,studenti.polito.it,-75.0,20.0,47499009.0,1143572.0,Students
8138,c1f0afb78234819238491ec13215335ed844eb7ed39d8fed8e30c3ccd8bbbe84,98d2e9c6c625fe4cf117246498c765da287d1fb5faef33c0048523ebf6edeb1f,studenti.polito.it,-44.0,50.0,263352429.0,44714068.0,Students
8139,abae2ad8e9b67c713e065592342fa5180a18c829180f1a57310b442caff54849,1bc3119df18dde3a74f9debe5112a0ee9789fa017789620530268eb25cd0458d,studenti.polito.it,-85.0,10.0,488011.0,14245443.0,Students
8140,e18b74c3d1fc44014d2f2b57e30e886ef1c7edf9d245f373d8937a85722a2827,6f541c2bcd832e4ed3261f5cfe5ef03841f203082dd8a24c349668c5444441a9,studenti.polito.it,-55.0,38.0,13180720.0,4185688.0,Students
8141,1e748bc1bdbaff69c0b2db2718bc1d269ebbc6795e11d736c8b6a270ef9c218a,2d44cb2e049e0776f335dca5ffea52ad7812aff8877150834f9ffb65cd6581a1,studenti.polito.it,-57.0,36.0,2255230.0,334721.0,Students
8142,35a1dc0f311a0a96c427f9cc1e8c39c211f9b2aca556eebfe16281ea2a64e495,44be9ffe71ad9ba71f264b4e0b96db8c0327c3ef6b1dca9e3f49a90a6bb3ae83,studenti.polito.it,-57.0,35.0,250515592.0,75377434.0,Students
8143,5c73a6167aacaf2f271d398d717dda9eb884577fd521b85ff795bd38dc5cffa3,41d782eda93a48d907d7f3e9742d7bace3f8858fcb219ad039a6aa3aeb79c80a,studenti.polito.it,-88.0,9.0,492530.0,294278.0,Students
8144,9f03a2a1ed21548922694d32d1f0cf433ec576274a604b1284d2efb7d815db54,a4395182845e26b0cb729a0a20d2f9c51d6aaf55af02499ed1e6fb372809d3c7,studenti.polito.it,-65.0,25.0,919215.0,132943.0,Students
8145,2416406cb970274cd12aba3687da7cb8ce60d7f880ef188fa539991215694ce6,58d05ff8ce5104a0fe070f5ff36bae8549c14d3b2d2f87dfe502fe9a6c3d683c,polito.it,-48.0,46.0,14044183.0,14120456.0,Professor
8146,f8a68bbb229849a0e8dc7be36a06fd2cabaa1f2514f6d334a9896c82b73cec5d,0281d7f64542c1f774915706fc4075813bc3a4e7dfe8343b1e44b6a85706c634,studenti.polito.it,-61.0,35.0,1380941.0,106206.0,Students
8147,5886497163ec329d883c6d3ca054f8661420371904893f5250f0835b24876f5b,1ce7d618b3f04c21ebbe90fe16f03a09dc343843bb8430b8deb71a10882ac83f,studenti.polito.it,-50.0,44.0,413136.0,61220.0,Students
8148,c043501f0623acfbfeb2e0fdb1ac5b266bfaa85ecab31e095813df43b33903fc,06be59f80574aebed643d8e4945de275fe344cb04e5740539d884820742ac9c1,studenti.polito.it,-45.0,48.0,30976012.0,1981845.0,Students
8149,9712a410733de8218b95d5c353498d7595e72ca9548e13d483cc0bfd55eb1bf3,d84c3368444dda2404077b9ea24247223c8e310ffcd2647ee83833d0ed509f92,studenti.polito.it,-75.0,15.0,13377819.0,542712.0,Students
8150,a6477b8b48750ef97e21b2abd56e129b2195bb79a8beae194d63ddf4d21ca5a5,d68f6962579f62309234ccf6924446422fc8eb0a458e7ee8eb2c6d98a7eab5e2,studenti.polito.it,-57.0,40.0,2570308.0,761861.0,Students
8151,b25334ea038baa57c90c917475003b7a4a724eae2a98c5e5744ac93a6e32b64d,36d74bb61f7cd4606f3e95fd33dff3c13ee9ce0a696738ba1de7e29ecf6043ae,studenti.polito.it,-52.0,42.0,61018903.0,20094735.0,Students
8152,03d03867f4b9b52dd0c1160a9d4e11b3b2ca4109dac312ecea0d3b24e643a6e1,abc0ea64083c94da4c8fd29578a57c45c50776d000d166aa6d28bf5777621f48,studenti.polito.it,-66.0,27.0,9057528.0,1498071.0,Students
8153,498fc9e4ab2b04c7dad87d492a3469cbbbf0dc401303ff2dfc2238cb4743cd7d,63cb5f48cc9b8bea6ec95aeb9c726a6949d549d7c2fa0b105574becd57ddf778,polito.it,-50.0,39.0,68121798.0,1163315.0,Professor
8154,2b4e125f1d30dacdeffc4a04fffe47694faf4e77116dfed963f443c261014a15,8fbbf0c612d61a546d9ff91069302340b0213f7d6c605ca527784023ea6f25e4,studenti.polito.it,-47.0,48.0,242343.0,210174.0,Students
8155,299f9482ff573264f33272393e539157efe74709ff5b58c461003cf02eb2962e,db4c550e8e3ad6f7118e9ae8f037b62d1d8dd0914dd98ab5d594a391569bba7b,studenti.polito.it,-52.0,33.0,45423955.0,1306900.0,Students
8156,fdfc30e66c28c3bf0089ddd1bfefe8c273043a978a1035b284fd26ece3a86c63,6be782d6ba4e466106aad219142edba4369f2a93fed70a6cc3c22496c4f9a961,studenti.polito.it,-47.0,36.0,47875167.0,1892696.0,Students
8157,df2ee3e37c6a010251ff2f554dc2d40bccf90684f800d5de9d7b8d34e0a63441,5681556523b19350285f1ba4635bd8e892aee3fc6b4a1021de8eeffb35c2e575,unipa.it,-42.0,53.0,27270821.0,3977295.0,External
8158,e0948e8047f8b121ebbb4bad40a1ed99dcc2d6ed9e4643a695e2a039415bdc5f,80cc130853905a8fc417bd547c232d69a7df8d38677529fb3d3bc66987427c61,studenti.polito.it,-59.0,33.0,1612841.0,989093.0,Students
8159,38e5fc4df3c2f43b248864a9d19aea3d8ff24d6d38eaf8c4d0e2f3a56e07db88,9c0f4d860eacf8167ef81b4c416d3e2f87479d9884742845a579cc3bda7253f7,polito.it,-71.0,15.0,148884.0,128193.0,Professor
8160,6cef24730b2b5db1da4695abed0337c0acf094d023796ab85564c525556cddd5,238fc96b3b547869eb99563acfe0e9cc5ad0a19baf21771c01163b129d6177e7,studenti.polito.it,-52.0,42.0,3622155.0,1551006.0,Students
8161,bcb1519c1b56923d5d8e2f1c91bf2d624d5e24b7687a66573f59e54a81978eed,023b4cb4962c01271d38296414c725a4fd4674f834bcd61debd57f18d83744a5,studenti.polito.it,-62.0,26.0,282798713.0,21693173.0,Students
8162,a5e7731b4cefd99f1b474d3f30ac6535d32d67249814b0390c98282df9d3dd3b,948816ec013176eedecd7b3776f7dd3e67bd87f1705ad6555d9ca960852a31e7,studenti.polito.it,-54.0,40.0,20878393.0,3212499.0,Students
8163,9ef4bbf5d693e1ea8efd7ecd251a1f4118169e956e3b1b96c101025f15e47cdd,daa7eb37b275ba7a3182181cac0403c0137ad82de2082981fb29a3e9dec76e50,polito.it,-57.0,38.0,81899.0,38944.0,Professor
8164,d614853021a88fb161469cf9c936838289ce5955fa2cc505b9a27f5bf1a8e548,9dc717dcd3be0db20ab269a4d077f03fb18b877c46f8f487f496bcef15fa9207,polito.it,-53.0,40.0,59888632.0,10322125.0,Professor
8165,4a08ad78e4ebbde74c47e8fc248822c39e7bc64a23d2f4755a9cc24027455d54,cbfe68e6189bf3967ddc025918c40d133fc0473a55fb1afaaa236e9c34f1c9af,studenti.polito.it,-58.0,32.0,113608.0,152969.0,Students
8166,5d0635a7d128c9dec058e2fb9b240a46e648755a36f14516be4b69349afab7a3,c99419c451345c01a9c2fc70a496ce2b0e7ebc7cb13f19821704a887860d1e9e,studenti.polito.it,-41.0,50.0,65014655.0,1556979.0,Students
8167,34d17f5cb495a0774b63fbc4663092aed787df2d62234631c7e5c27f18f935ab,5766874a55a7730e160f5e888654a49c19c15d7cfd7dc793b3524aa7fb249b59,studenti.polito.it,-84.0,9.0,188591203.0,45940972.0,Students
8168,30f7e92263e78dffa1a8e07ed2d6fd459321346a42df700a0044ac95ecf0e35a,2a79b75f43edd8d4b88ea804a648e722a4500288b82d72c093ff4b576a2f9e7f,studenti.polito.it,-55.0,36.0,192601711.0,3850763.0,Students
8169,22431c98d152d34cbeb3c13ca68153ce725e77d3470d9c8b54ef7631839d6fd1,cd212b2667f4ae43a70931a89fb35827a627f6ec62ba101dee5432986adbc634,studenti.polito.it,-55.0,27.0,22107289.0,35860455.0,Students
8170,72820c9e64a313cdcd5430aa0c19793268f1d1fb0b4cfb1065f54891019688cd,a7ecd5cc12e3c18ba106267f93184310c7d999319d05c823eba2e5a02462c2d6,studenti.polito.it,-58.0,41.0,68793136.0,6472863.0,Students
8171,209d3f20c8509b29c7eb8d3673170a659f577edd8eff43307dab9cc0453e9729,1b7261fdefb58cda21ee1fa6014905ea98a157dfb47fbaa8b033243263f68011,studenti.polito.it,-49.0,43.0,45581678.0,18946078.0,Students
8172,046be21a31d3671a980fde81b72f1222a8cab8a973829e4a298ee5925a17f5aa,95207306deebac414fe4677879c1534b254ee265799c54de706c10ec4eb92acf,studenti.polito.it,-56.0,35.0,150472494.0,10315467.0,Students
8173,34280e89f5a0e05710e4b5150f154e733a4ca0653776b5966803c9a9fd81cd72,31ed6e4df40af168c13a81cfb9d1afa2f710ba95c058425906b4c437d75c5949,polito.it,-61.0,33.0,22220721.0,1040654.0,Professor
8174,f223b9efafd433e825dfc4b0f6e8f586c72162b5ab4bc6a7ea9d64561d903eb7,6fda6504bf89f3c81a4092dcde86e4083f58e10608eebda082d5e563180f16e2,studenti.polito.it,-50.0,43.0,14413651.0,22441850.0,Students
8175,decc331bef67c4640ba41ab1d313e60358b2f5ea90ef4c7a373a7e2fee4ab483,ca98c8b5a98a10b8d24146cb496c6d7ebeac8a25a77367ba7218a324607f4efe,studenti.polito.it,-72.0,21.0,62368015.0,10470929.0,Students
8176,db50b0b6c56aca941fc5b75f934f011b4487a62fb80252c08b989bbaa95f7a7e,3b61156b5172d9e39bef19067f6206dc7fbc97008402181404bfc36c0cdca96a,studenti.polito.it,-44.0,45.0,115024065.0,10149985.0,Students
8177,bd764eed4c4f3d9a169341ccbfbd956c32398ab12d264cb717c99784535e493f,df60b53540d6090c2c6270b23247b2a603ac976b13b0bbd50fa725f162aa9c9f,studenti.polito.it,-53.0,44.0,11769624.0,56352133.0,Students
8178,25fb9afe50b107e18c861240ae0f9cb701303ede8ca9365e1f89846bd79397c6,d25b37f5271dd8bd8087d8d87329f04bca0e2e15b09080b29674177feb10fb3c,studenti.polito.it,-65.0,21.0,1932171.0,505925.0,Students
8179,977bfdc108ef6d9cde61f9f5175024f6e958e25b4fb277d6be29b1b0c40c72e9,91b24a87d1a6e1370feff98dd0c8435165b604560dc7520e64015f5e7b33b21d,studenti.polito.it,-55.0,40.0,70897.0,64248.0,Students
8180,403c9d9527841f07aac2f1ec80afd73ca5350a7017ba754c5cb2fde1b02069a0,fabf2907b195bc3157384eb9b050d612c91d93cf8ff33c621b124a632c2f4c40,studenti.polito.it,-50.0,44.0,112908278.0,7698142.0,Students
8181,f0077d0a3eb725d909850f9bb043c0a1b4d3fa691454897dadb81e20e73ea357,9c02da4715b419894c58544c0cca13d96216c2b31ed23d4d47fcf67105b666df,studenti.polito.it,-57.0,35.0,2724436.0,386988.0,Students
8182,b9228c530154d9e07179b3c867438dad1669853dd2a43fafc6885a063e321e86,418693082e690bfd23f537f9c60661962d81e7943a844c1ee0ee573b3fe3c9cc,studenti.polito.it,-50.0,40.0,7611651.0,1629625.0,Students
8183,d0266916abf0bd422f7c73bf9e47fd0dcd3890abcf380c1b528ba9c1ca76e94b,bc8d2250205637864e364ee61644fc2a23e081f3e7098da64071b80c0ebf2409,studenti.polito.it,-55.0,40.0,232825904.0,239348742.0,Students
8184,9417fba5ef6c04bb45a10844a8c4aa7367a6a77dcf41f5431c43d2a8260e6f0f,99ef18dcaf378aabb36c860c60d7ac0379c6064103d4aa64f172db4e04c4cbba,studenti.polito.it,-46.0,52.0,31105048.0,3376374.0,Students
8185,3cbeb4240d7c70a8eb8d23acb714c55e1f1e8d613898ec139b74b9573db8b312,b6c272103163735d85fceb33a9d581044ffceaefbc468d5444adb5f7e8c586ba,studenti.polito.it,-58.0,19.0,6050182.0,2650320.0,Students
8186,894c8ab6c5c563c2182649bdd74c6c1134712861b5283adbb9a339e2edecc6da,941ffd7c2c4627752be22e68badd3b224dc25a61b964077bc0eacff570241338,studenti.polito.it,-70.0,23.0,24586820.0,5840966.0,Students
8187,463e06e9264dee776ca81392389849c023254f02d9b82cb2ae9455ba0082b5be,cb721016410516e9e88525472d71f6e94e7c22701e0a5b58e44b3345a1e50ad1,studenti.polito.it,-55.0,36.0,5494290.0,13351681.0,Students
8188,43cca4b44223452b8a5a29b4745a2915409e6be9c71b9e18cb9966781147ef6e,aabec3fd73a7cc36f89913fce0ef5ee246bd336e4002d6039e573ce7061dd6e5,studenti.polito.it,-47.0,45.0,154695.0,80352.0,Students
8189,e394f16e62c8c02d5d35a2e183bd5d898cde9daf3f84d4c812a08f3629a8e09b,72f6e4eeeef69feffe23f921a9857058b2d0df3cc2f7766ee45621635c0fb1bd,polito.it,-56.0,37.0,295125.0,161845.0,Professor
