MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,name_ap,class
ca0c1138be8c109ca2751fad707fd4983cd2d67ad0b09041bb0568ee07cf83b2,2aae0d2787068e6b5907349eae89b03c1b7aa66df13a95cb1415abb6431944f0,studenti.polito.it,-62.0,33.0,665032.0,95567,AP-AULA01-01,Student
5e9d6253c19866c9f55e909394c19c58de87280a900b643cae0dae9dd7a32eb6,8b53eebf67844aebbda5a6cb70fe79532d05b1672c748a2c24bba4b84f6ac261,studenti.polito.it,-67.0,27.0,7407.0,4039,AP-AULA6-02,Student
ad7c2b2ef6602daf645993cf8af1bc8164c39b60cd9759669ec0d90304332f06,d42aeb125d77e33a1c54ea880d91bf93be9aa86b6a26e09f501d714ee79e2c51,studenti.polito.it,-54.0,37.0,4672735.0,1006464,AP-LING-AULA209,Student
a9e46222dd6925e9bc73dc3b59fc6043a3e5194a139d4e364e1cde755469441f,85e8a3aa540823078877372ce7239316e122438a285655c6b19f9e361005d5c7,studenti.polito.it,-55.0,42.0,470123.0,313551,AP-LING-AULA204,Student
516519c9115f4be1add3bf3b59cf2c32ee305acbe5d1f0fe00aeffea0254e6ee,340fc53abf1de33cf8802b4f137b44e0e906b72a612a895362bf290793f6c147,studenti.polito.it,-54.0,34.0,689913.0,335721,AP-AULA7N-01,Student
a4e1b8b9149a171127602f49c07737e0938ad4aaf7536bb11297cd54f772e096,9bdac4bf3cf2ccaa9370ab3df9e072d763e071d8878c995db4a6e93275094b69,studenti.polito.it,-64.0,29.0,22146262.0,4216493,AP-SETTE-AULA11AM-2,Student
68192bfc8d88a654c2882b5dac818971b0f5609c0aba923f7942b3d0761ca4b3,225a8b4fe130063a080af083a1ae166dee6e75e9e5daf4902ea055bd2f9abb62,studenti.polito.it,-58.0,35.0,11827415.0,1238797,AP-SETTE-AULA13AM,Student
660c48c3c7d13752ada104596f36e65574f7800ed6de087a57e71e727a18681e,7386fc4763a74d4818c88b3ae8effec533e95adbca17a8485e0ae74c9a6af9da,polito.guest,-68.0,15.0,937870099.0,37769526,AP-CORPOZ-02,Guest
0cb00d8868ca62ce2188c76f28f18e2c12ba88c7c95705ee139b06514802e312,97523f3fa6173110d6986ab1eb1f2c023a3fbe3e19d3acc50a861abc3b307da6,studenti.polito.it,-51.0,37.0,223626731.0,8717433,AP-VALE-BCA-04,Student
3346a9918b90cd73f02fd4f5c4de3897a94c6c76e38625053724dec42c1e9346,e91fbf47157ad5c519a67315c904c2f761fca53b3a7726f7449873397ed57a32,studenti.polito.it,-70.0,22.0,553003853.0,355159256,AP-VALE-AULA5V-01,Student
49306eed44c2d818b6b17e8668e271de852cdc3d8b72871c907dd0310db758ed,70cf230f89010080a6fde2e2fe23660219e7cea78aad229f970e3aee7b0252cd,polito.it,-49.0,40.0,1665583.0,762521,AP-LAIB2,Staff
be0c2fa3cfc51f5b5cebe4ea42773990518267b2ebb12326c222eb4e71157a12,15fbf98ad3f22ca2dfae9c4f3aa6932f8ba7b89af797e90eb137bca0e0a44dc9,studenti.polito.it,-63.0,30.0,53646335.0,16455728,AP-BCI-ST-10,Student
93f9d5e934dba45f5e45100231306b3950a4b4156849f20a03a793a4ddacbad5,73b4c5d7513211ea5f1436c3536e26edd2e48dcda763b3b33b5165338288a800,studenti.polito.it,-67.0,17.0,29122096.0,2512737,AP-AULA10,Student
a16ed87d29542cb8c01a0f8df8713b237813bbd9e94f9d780447e0394280645c,6a23ee5a3734db654d46e1fd63faf28c17c9149fcb2bbc746d7ac209e8d18b4a,studenti.polito.it,-47.0,47.0,7054918.0,649186,AP-AULA12-02,Student
aa249997d400765cb917fc830b3243f2d5c3729aa32717ebdc87849cfeefa917,5efbf4e19f1bd763cac5b39474c46a0445313d834e89edd3a87834a427f0a178,studenti.polito.it,-76.0,22.0,302551993.0,11165534,AP-DIMEC01,Student
3c2186ef68152a4442dfb6b567adfada691dadb859c6e131eab425e8762a27df,bf01d9ce158a71993f51d20f77a70477f0d88a9a27fb066edf10702e94bec879,studenti.polito.it,-51.0,44.0,171121117.0,9467191,AP-AULA2T-02,Student
ee7d714a6553277a79d244252accee9b7807ed5a062158ad87b7f1e90309bf55,b4f1eeb795518dcfb39dfe69ab5744c046442127037792265a281d9d2a810766,ds.units.it,-60.0,33.0,29386922.0,3048838,AP-LAIB2B-01,External
8553e6b5463edc2cf7b8ff66b9248ee3b5e883bac6e18b9776077a50786db40e,38a589dcf42a7d6a8f614633a1c8d069c6b9cca4e3fb642bd806407bc9d05549,studenti.polito.it,-54.0,40.0,13427348.0,1303002,AP-AULA12-03,Student
812309a244577a121235baab8ee6cd5869dc2323e27af69812c97706db9b7f0a,,,,10.0,156.0,46,AP-AULA2C-01,Unknown
73e33a2b3e8bf75901fee2bcbd917d44c8b18bd96d72ed6e3239fe32fc5716af,36f298270bb26708ead8483fe68aadb3cd5883fe1c169333e078871a0b5947ac,edu.unito.it,-64.0,26.0,4996025.0,667365,AP-LING-AULA309,External
724fb60a0905d8309911c4881ac9253aca1c2832b36bc07e45b436cb5455f741,1357aa399f13eea9ebacb42dff7abd5eedf2f48282d03ab66a39452bd80ab5f9,studenti.polito.it,-66.0,27.0,279202370.0,29181877,AP-CIT-DET2-02,Student
